Drug_ID,Drug,Y,uidx
135473387.0,O=C(O)CN=C1NC2(CCCC2)Cc2ccccc21,0,6948
3203401.0,Cc1ccc(S(=O)(=O)N(CCCN2CCCC2=O)Cc2cc3c(C)ccc(C)c3[nH]c2=O)cc1,1,6949
2893926.0,O=C(Nc1ccc(F)cc1)N1CC2CC(C1)c1cccc(=O)n1C2,0,6951
1438062.0,COc1ccc(NC(=O)N2CCC(C(=O)c3ccc(F)cc3)CC2)cc1,0,6952
3225034.0,Cc1ccc2c(c1)N(CC(=O)NCc1cccs1)C(=O)C(C)O2,0,6953
3210756.0,CCOC(=O)CN(C(=O)CCC(=O)Nc1cc(C)on1)C(C(=O)NC1CCCC1)c1cccnc1,0,6954
3218232.0,CC(=O)NC1CC2CCCC(C1)N2C(=O)Nc1ccccc1,0,6955
1454688.0,CC(C)c1ccc(NC(=O)N(CCc2nc3ccccc3[nH]2)C2CCCC2)cc1,0,6956
9549404.0,O=C(CNC1CCCCCC1)Nc1ccccc1N1CCCCC1.O=C(O)C(=O)O,0,6957
1172545.0,COc1cccc(OCc2nnc(SCC(=O)NCc3ccco3)n2C)c1,0,6958
3216730.0,O=C(NCc1ccco1)C(c1ccccc1)N(C(=O)Cc1cccs1)c1ccccc1F,1,6959
3212717.0,COCCN(C(=O)c1ccco1)c1nnc(-c2ccc(OC)cc2)s1,0,6960
9549406.0,CCC(C)(C)n1nnnc1C(c1ccc(C)cc1)N1CCC(C)CC1.Cl,0,6961
5446057.0,O=C(N/N=C1\CCCc2ccccc21)c1ccc([N+](=O)[O-])cc1Cl,0,6962
858213.0,COC(=O)c1cccc(-n2[nH]nnc2=S)c1,0,6963
3223609.0,CCCNC(=O)N1CCC(C(=O)c2ccc(F)cc2)CC1,0,6964
3220227.0,Cc1ccc(C(OC(=O)c2ccco2)C(=O)NC2CCCCC2)cc1,0,6965
3220423.0,CCCCC(=O)Nc1nnc(SCC(=O)NC2CCCC2)s1,0,6966
3224939.0,CC1Cc2ccccc2N1C(=O)CN1C(=O)COc2ccccc21,0,6967
3227089.0,CC1CC(C)CN(C(=O)CSc2nnc(CSc3ncccn3)n2C)C1,0,6968
3222852.0,CCC(C)NC(=O)C1CCCN(C(=O)NC2CCCCC2)C1,0,6969
2961877.0,Cc1ccc(SCc2[nH]nc3c2C(C(C)C)C(C#N)=C(N)O3)cc1,0,6972
9549410.0,CCCCc1c(CCC)c(=N)c2ccccc2n1C.I,0,6974
808574.0,CC(C)C12CN3CC(C(C)C)(CN(C1)C3c1ccco1)C2=O,0,6975
5771241.0,Cc1ccccc1C(=O)N/C(=C/c1ccc(-c2cccnc2Cl)o1)C(=O)NCCCN1CCN(C)CC1,1,6976
3190067.0,CCC(C(=O)NC(C)(C)C)N(C(=O)Cn1nnc(-c2cccs2)n1)c1cnc2ccccc2c1,1,6977
5771249.0,CCN(CC)CCCNC(=O)/C(=C/c1ccc[nH]1)NC(=O)c1ccccc1,0,6978
3212940.0,CCCCn1nnnc1SCC(=O)N1CCCC1,0,6980
6154050.0,COc1cccc(/C(O)=C2/C(=O)C(=O)N(CCCN3CCOCC3)C2c2ccncc2)c1,0,6982
3227517.0,CCC(C)C(=O)Nc1nc(-c2ccc3c(c2)NC(=O)CO3)cs1,1,6983
1438980.0,CCOC(=O)c1cc2sc(C)cc2n1CCCN1C(=O)c2ccccc2C1=O,1,6984
754790.0,Cc1cc(N)n2ncc(-c3ccc(Cl)cc3)c2n1,1,6986
1094080.0,Cc1c(OCC(F)(F)F)ccnc1CSc1nc2ccccc2[nH]1,1,6987
736553.0,CCN(CC)c1ncnc2c1sc1nc(C)cc(C)c12,1,6989
3230510.0,O=C(OC(C(=O)NC1CCCC1)c1ccncc1)C1=Cc2ccccc2OC1,1,6990
3220800.0,CCOc1ccccc1NC(=O)CN1CCC(NC(=O)c2ccccc2)CC1,0,6992
750996.0,N#Cc1nc(COc2ccccc2Cl)oc1NCc1ccco1,1,6993
9549427.0,CCOc1cccc(/C(O)=C2/C(=O)C(=O)N(Cc3cccnc3)C2c2ccco2)c1,1,6995
753452.0,N#Cc1c(-c2ccccc2)nc2n(c1=O)CCS2,0,6996
891235.0,CCCn1nc(Oc2nc(NCC)nc(NCC)n2)ccc1=O,0,6997
3229592.0,CC(NC1CCCC1)C(=O)Nc1ccccc1-c1ccccc1,1,6999
2952012.0,O=C(CSC1=NCCS1)N1CCN(c2ccc(Cl)cc2)CC1,1,7001
3187679.0,Cc1cc2cc(C(c3nnnn3C(C)(C)C)N(Cc3ccco3)CC3CCCO3)c(=O)[nH]c2cc1C,1,7002
1453790.0,Cc1cc(C)c2[nH]c(=O)c(CN(Cc3ccco3)C(=O)c3cccs3)cc2c1,1,7003
1466061.0,CCOc1ccc2[nH]c(=O)c(CN(CCc3ccccc3)C(=O)N3CCOCC3)cc2c1,1,7004
3206934.0,Cc1ccc(S(=O)(=O)NCC(=O)N(CC(=O)NCc2ccco2)Cc2cccs2)cc1,1,7005
1463915.0,Cc1cc(C)c2cc(CN(Cc3nnnn3Cc3ccc(F)cc3)C3CCCC3)c(=O)[nH]c2c1,1,7006
1467342.0,COc1cccc(C(=O)N(Cc2ccccc2)Cc2cc3cc4c(cc3[nH]c2=O)OCCO4)c1,1,7009
3206948.0,COc1ccccc1N(CC(=O)NCC1CCCO1)C(=O)CNS(=O)(=O)c1ccc(C)cc1,1,7010
3194417.0,CCN(CC)CCCN(Cc1cc2ccc(C)c(C)c2[nH]c1=O)C(=O)NC1CCCCC1,1,7011
1174632.0,Cn1c(SCC(=O)N2CCCC2)nnc1-c1ccc(S(=O)(=O)N2CCCC2)cc1,0,7012
717927.0,COc1cc(NC(=O)c2ccco2)c(C(=O)O)cc1OC,0,7013
3183649.0,CCC(C)(C)n1nnnc1C(c1cc2cc3c(cc2[nH]c1=O)OCO3)N1CCCCC1,1,7014
3186730.0,CCC(=O)Nc1ccc(C(=O)CSc2nnc(-c3ccc(O)cc3)n2CC2CCCO2)cc1OC,1,7015
1464427.0,COc1ccccc1CN(Cc1cc2cc3c(cc2[nH]c1=O)OCCO3)Cc1nnnn1Cc1ccco1,1,7017
3200461.0,CCOc1ccc2[nH]c(=O)c(CN(CCCO)Cc3nnnn3CCc3ccccc3)cc2c1,1,7018
3149564.0,CCCCN1C(=O)CC(Sc2ccccc2C(=O)O)C1=O,0,7019
3207101.0,O=C(CN(CC1CCCO1)C(=O)CNS(=O)(=O)c1ccc(Cl)cc1)NCCc1ccccc1,1,7020
1428872.0,CCOc1cc(S(=O)(=O)N(Cc2ccccc2)Cc2ccccc2)c(OCC)cc1-n1cnnn1,1,7021
3150950.0,CN1C(=O)CC(Sc2ccccc2C(=O)O)C1=O,0,7022
3214073.0,Cc1ccc2nc(N3CCN(S(=O)(=O)c4ccc5c(c4)OCCO5)CC3)c(C#N)cc2c1,1,7024
3204316.0,CCC(C)(C)n1nnnc1C(C(C)C)N(Cc1ccco1)Cc1cc2cc3c(cc2[nH]c1=O)OCO3,1,7025
3216649.0,CCOc1ccc2[nH]c(=O)c(CN(CCc3ccccc3)C(=O)N3CCCC3)cc2c1,1,7026
3149629.0,O=C(O)CSc1ncnc2sc3c(c12)CCC3,0,7027
3193030.0,Cc1nc(N2CCN(S(=O)(=O)c3ccccc3)CC2)c2c3c(sc2n1)CC(C)CC3,0,7028
135473402.0,O=C(NCc1ccco1)c1nc2c(nnn2Cc2cccc(Cl)c2)c(=O)[nH]1,0,7029
842761.0,Cc1cc(C(F)F)n2ncc(C(=O)O)c2n1,0,7030
3155735.0,CC(C)(C)c1ccc(S(=O)(=O)N2CC3CC(C2)c2cccc(=O)n2C3)cc1,1,7031
135471693.0,Cc1cc(=O)[nH]c2c1c(C)nn2C1CCOC(C)(C)C1,0,7032
3155736.0,O=S(=O)(c1ccccc1)N1CCCCC1c1cccnc1,1,7033
893945.0,O=C(O)CCc1ccc(-c2ccc(Cl)cc2)n1CCC(=O)O,0,7034
135456359.0,CC1CCC(NC(=O)CC(C)(C)Cc2nc3ccccc3c(=O)[nH]2)CC1,0,7035
954451.0,C=CCn1c(CCC(=O)O)ccc1-c1ccc(F)cc1,0,7037
746778.0,O=c1nc(-c2ccccc2)cc(C(F)(F)F)[nH]1,0,7038
1085922.0,COc1ccc(OC)c(N(CC(=O)N2CCc3ccccc3C2)S(C)(=O)=O)c1,0,7039
893928.0,CC(=O)c1ccc(-n2c(CCC(=O)O)ccc2-c2cccs2)cc1,0,7040
135473405.0,Cc1cc(C)c2c(=O)[nH]c(SCC(=O)N(C)C)nc2n1,0,7042
2959660.0,Cc1nc2nc[nH]n2c(=O)c1NC(=O)CC12CC3CC(CC(C3)C1)C2,0,7043
1079369.0,CCOC(=O)c1c(C)[nH]c2c1cc(O)c1ccccc12,1,7044
754780.0,Cc1nc2c(C#N)c[nH]n2c(=O)c1Cc1ccccc1,0,7045
1080143.0,Cc1ccc(NC(=O)c2cc(NC(=O)CCC(=O)O)ccc2N2CCCCC2)cc1,0,7046
1080151.0,O=C(O)CCC(=O)Nc1ccc(C(=O)N2CCCCC2)cc1,0,7047
135422791.0,Cc1cccc(NC(=O)CSc2nc3nc(C)cc(C)c3c(=O)[nH]2)c1,1,7048
914418.0,N#CC1=C(N)SC(N)=C(C#N)C1c1cccc(O)c1,1,7049
1445148.0,O=C(Cc1ccccc1)NC1CCN(S(=O)(=O)c2ccc(C(=O)O)cc2)CC1,0,7050
1008028.0,CN(Cc1ccccc1)S(=O)(=O)c1ccc(OCC(=O)N2CCOCC2)cc1,0,7051
979832.0,CS(=O)(=O)N1CCN(c2ccccc2NC(=O)c2ccc(Br)o2)CC1,1,7052
864321.0,CCOC(=O)c1ccc(S(=O)(=O)N2CCN(C)CC2)cc1,0,7053
135429219.0,O=C(/C=C/c1ccccc1)N1CCN(Cc2nc3ccccc3c(=O)[nH]2)CC1,0,7056
1076825.0,Cc1cccc(N(CC(=O)N2CCOCC2)S(C)(=O)=O)c1,0,7057
754808.0,O=c1c2c(nc3c(-c4ccccc4)c[nH]n13)CCC2,0,7058
135473412.0,Cc1ccc(Cn2nnc3c(=O)[nH]c(C4CCCN(C(=O)Nc5ccc(F)cc5F)C4)nc32)cc1,1,7059
1077698.0,Cc1ccc(S(=O)(=O)N2CCC(C(=O)NCc3cccnc3)CC2)cc1,1,7060
667700.0,COc1ccc(S(=O)(=O)N2CCc3ccccc3C2)cc1OC,1,7063
956601.0,CC(=O)COC(=O)CCc1nc2ccccc2[nH]c1=O,0,7066
2772550.0,Cc1cccc(OCCn2c(S(=O)(=O)O)nc3ccccc32)c1,0,7068
3023569.0,CN(C)CCCN1CC(C(=O)O)CC1=O,0,7069
135473422.0,CCc1ccc2nc(Nc3nc(COC)cc(=O)[nH]3)nc(C)c2c1,1,7071
856373.0,Fc1ccc(-c2cnc(-c3cccs3)o2)cc1,0,7074
3222353.0,O=C(NCc1ccc(F)cc1)C(c1ccncc1)N(C(=O)c1csnn1)C1CC1,1,7075
3216657.0,Cc1ccccc1C(C(=O)NCc1ccccc1)N(Cc1ccco1)C(=O)c1ccccn1,1,7077
1164143.0,O=C(CSc1nnc(CNc2ccc(F)cc2)o1)OC1CCCCC1,1,7078
860743.0,Cn1cc(-c2nnc(-c3ccccc3)o2)c2ccccc21,1,7079
855132.0,CCn1c(SCC(=O)c2ccc(OC)cc2)nnc1C1CC1,1,7080
1081043.0,CC(C)(C)NC(=O)Cn1nnc(-c2ccccc2NC(=O)c2cnccn2)n1,1,7081
864707.0,Cc1cc2nnc(SCC(=O)OC(C)C)n2c2ccccc12,0,7082
745721.0,Cc1ccccc1-c1noc(-c2ccc(Cl)cc2)n1,0,7083
3213217.0,COCCN=C1Sc2nc3c(C)cccc3cc2CN1Cc1ccco1,1,7084
3167046.0,O=C(CSc1nnc(Cn2nnc3ccccc32)o1)Nc1cccc(Cl)c1,1,7085
856217.0,Cc1cccc(-c2nnc(SCc3ccccc3)o2)c1,0,7086
857997.0,c1ccc(-c2nc3ccccn3c2NCc2ccc3c(c2)OCO3)cc1,1,7087
864874.0,Cc1ccc(OC(=O)c2cccc(C(=O)Oc3ccc(C)cc3)n2)cc1,0,7088
3210027.0,COc1ccc(Cn2nnnc2C(c2ccccc2Cl)N2CCC(C(N)=O)CC2)cc1,1,7089
864596.0,COc1ccc(-n2nnnc2SCC(=O)Nc2ccccc2)cc1,1,7090
1206607.0,COC(=O)CSc1nnc(CNc2ccc(Cl)cc2)n1-c1ccccc1,1,7091
2791000.0,CCOC(=O)C1=C(C)Nc2ncnn2C1c1cccnc1,1,7092
1071707.0,Cc1cc(NC(=O)CSc2nnc(-c3ccccc3)n2Cc2ccco2)no1,1,7094
3151613.0,CC(=O)N1CCN(c2nc(C)nc3sc4c(c23)CCC(C)C4)CC1,0,7095
798516.0,CCc1ccc(NC(=O)Cn2nc(C(F)(F)F)c3c2CCC3)cc1,1,7096
1132108.0,Cc1cc(SCC(=O)c2ccccc2)nc(SCC(=O)c2ccccc2)n1,1,7097
3143703.0,COc1cccc(C2CC(C(F)(F)F)n3ncc(C(=O)NC(C)(C)C)c3N2)c1,1,7098
3222352.0,O=C(NCc1ccccc1)C(c1ccncc1)N(C(=O)c1csnn1)C1CC1,1,7099
1451140.0,COC(=O)CSc1nnc(C)n1-c1cccc(OC)c1,0,7100
750910.0,COc1ccc(Nc2nc(N)nc(CN(C)C3CCCCC3)n2)cc1,0,7101
1437901.0,COc1ccccc1NC(=O)CN1CCC(C(=O)c2ccc(F)cc2)CC1,0,7102
5892636.0,COc1cccc(/C(O)=C2/C(=O)C(=O)N(Cc3cccnc3)C2c2ccco2)c1,1,7103
3216651.0,O=C(NCc1ccccc1)C(c1ccc(F)cc1)N(Cc1ccco1)C(=O)c1ccccn1,1,7104
3219747.0,Cc1ccc(CNC(=O)C2CCCN2C(=O)NCc2ccccc2)cc1,1,7105
3214390.0,O=C(CSc1nnc(-c2ccncc2)n1Cc1ccccc1)Nc1nccs1,0,7106
955158.0,O=C(Cn1cc(C(=O)c2ccco2)c2ccccc21)NCc1ccco1,1,7107
3229174.0,N#Cc1ccc(C(c2nnnn2C2CCCC2)N2CCC(Cc3ccccc3)CC2)cc1,1,7108
1084686.0,Clc1ccc2oc(-c3cccnc3)nc2c1,0,7109
1462058.0,COc1ccc(-c2nsc3c(N4CCCCC4)ncnc23)cc1,0,7112
1089009.0,O=C(Cn1c(SCc2ccccc2)nc2ccccc21)N1CCOCC1,1,7115
1085355.0,CCCn1nnc(NC(=O)c2ccc(-c3cccc(Cl)c3)o2)n1,1,7116
1440203.0,CC(C)CC(=O)Nc1ccccc1-c1nnn(CC(=O)N2CCc3ccccc3C2)n1,0,7117
3193591.0,Cc1ccc(C(c2nnnn2C2CCCC2)N2CCN3CCCC3C2)cc1,1,7118
2901182.0,CCC(C)NCc1ccc(C(=O)OC)o1.Cl,0,7119
2964777.0,CC(=O)Nc1ccc(OCC(O)Cn2cnc3ccccc32)cc1,1,7120
821749.0,c1ccc(-c2n[nH]c(-c3ccccc3)c2-c2nc3ccccc3[nH]2)cc1,1,7123
3157656.0,CCn1c(CC(=O)Nc2ccc(C)cc2)nnc1SCC(=O)Nc1nc(C)cs1,1,7125
9549458.0,CC(C)CNC(=O)CCCc1c[nH]c2ccccc12.O=C(O)C(=O)O,0,7126
790700.0,Cc1ccc(NC(=O)Nc2ncccc2C)cc1,0,7127
3225225.0,Cn1c(C(=O)Nc2ccccc2)cc2sccc21,1,7128
2183977.0,COc1ccc(C(=O)NCCCN2CCOCC2)cc1OC,0,7129
735621.0,Cc1ccc(OC(=O)N2CCOCC2)cc1,0,7132
9549460.0,CN1CCc2c(c3ccccc3n2C)C1.Cl,0,7133
341876.0,O=C(Nc1ccccc1)N1CCOCC1,0,7135
2147601.0,COc1ccc(NC(=O)c2ccc(COc3ccccc3)o2)cc1,1,7136
692199.0,CCOC(=O)Nc1ccc2c(c1)OCO2,1,7138
1434077.0,CCc1c(C)nc(N)n2c(SCC(=O)Nc3ccccc3)nnc12,1,7139
775387.0,Cc1ccccc1NC(=O)Cn1cnc2c1c(=O)n(C)c(=O)n2C,0,7141
678521.0,CC(=O)Nc1sc2c(c1C(N)=O)CCCC2,0,7142
9549465.0,Cl.ClCCNc1nc2ccc(Cl)cc2[nH]1,0,7143
583867.0,OCCNc1nc2ccccc2[nH]1,0,7145
3173705.0,Cc1cc(NC(=O)CSCCO)no1,0,7146
577541.0,O=C1CCCCC(=O)c2ccccc2N1,0,7148
2865926.0,Cc1[nH]nc(N2CCCCCC2)c1[N+](=O)[O-],0,7149
9549466.0,CC1=NC(C)(C)Cc2ccccc21.O=C(O)c1ccccc1O,0,7150
839954.0,O=C(c1ccccc1)N1CCSC1=S,0,7151
757848.0,COc1ccc(NC(=O)c2ncn[nH]2)cc1,0,7152
1120379.0,COc1cc(C(=O)Nc2ccc(-c3nnc(-c4ccco4)o3)cc2)cc(OC)c1OC,1,7153
735606.0,COc1ccc(/C=C/c2ccncc2)cc1,1,7154
3109471.0,Cc1cc(OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)F)nc(N)n1,0,7155
3151179.0,CCCCNC(=O)C1CCN(Cc2ccccn2)CC1,0,7156
3212517.0,CCCc1nnc(SCC(=O)N2C(C)CCCC2C)n1CCCOC,0,7157
2246718.0,Cc1cc(OCC(F)(F)C(F)(F)C(F)(F)C(F)F)nc(N)n1,0,7158
3218000.0,O=C(NC1CCCCC1)NC1CC2CCCC(C1)N2C1CCCC1,0,7160
540026.0,CCOP(=O)(OCC)C(NC(C)=O)C(Cl)(Cl)Cl,0,7161
2906254.0,CCCSc1nc(C)cc(C)c1C(N)=O,0,7162
584690.0,CCOc1ccc(NC(=O)c2ccc(OC)cc2)cc1,0,7164
813815.0,COc1ccccc1OP(C)(=O)Nc1ccc(C)cc1C,1,7165
135473426.0,CCCCC1(CCCC)C(=O)NC(=Nc2cccc(C)c2)NC1=O,1,7166
865740.0,CCn1c(SCC(=O)OC)nnc1C1CCCCC1,0,7167
749781.0,Cc1ccc(S(=O)(=O)CCc2nnc(N)s2)cc1,0,7168
776566.0,CCNc1nnc(-c2ccncc2)s1,0,7169
3214093.0,C=CCN1C(=O)CN=C1Nc1ccccc1,0,7170
3180819.0,O=C(CN(Cc1ccccc1Cl)C(=O)c1ccc(CN2CCOCC2)o1)NCC1CCCO1,1,7171
1088127.0,Cc1ccccc1CSc1nsc(N)n1,1,7172
5750899.0,CCOP(=O)(OCC)c1nc(/C=C/c2ccccc2)oc1NCc1ccccc1,1,7173
95778.0,Nc1n[nH]c(-c2ccccc2)n1,0,7174
2133924.0,Cc1cc(C)n(C(=O)CCCCCCCCC(=O)n2nc(C)cc2C)n1,1,7175
602836.0,COc1ccccc1OP(C)(=O)Nc1c(C)cccc1C,1,7176
411284.0,OC(CN1CCCCC1)CN1CCCCC1,0,7177
3145751.0,CCCNC(=O)CSc1nc(-c2cccs2)cc(C(F)(F)F)n1,1,7180
199391.0,Nc1ccc(N(c2ccccc2)c2ccc(N)cc2)cc1,1,7181
2915733.0,CC(CC(=O)NC1CCCC1)c1ccccc1,1,7182
1409689.0,COc1ccc(Cc2nnc(NC(=O)c3ccco3)s2)cc1,0,7183
790865.0,Cc1ccccc1Oc1ccc(-c2nc(N)nc(N)n2)cc1,0,7184
858850.0,Cc1cc(NC(=O)c2ccco2)ccc1-n1cnnn1,1,7185
2900404.0,CCN1CCN(CCC(=O)Nc2cccc(OC)c2)CC1.Cl,0,7186
1164873.0,CCn1nc(C)c(NC(=O)CCSc2nc(-c3ccco3)cc(C(F)(F)F)n2)c1C,0,7187
1102244.0,O=C(CSc1nnc(-c2ccco2)n1-c1ccccc1)NCc1ccco1,1,7188
35306.0,CCOc1nc(NC(C)C)nc(NC(C)C)n1,0,7189
711023.0,CCOC(=O)c1c(NC(C)=O)sc2c(OC)cccc12,1,7191
718782.0,CCn1c(COc2ccc(OC)cc2)nc2ccccc21,1,7193
860305.0,CCOC(=O)CNc1c(-c2ccccc2)nc2ccc(Cl)cn12,0,7194
2902822.0,CCC1CC(CSc2ncn[nH]2)OC1=O,0,7195
81493.0,Cc1cccc(NCCNc2cccc(C)c2)c1,1,7196
3168334.0,Cc1cc(C)nc(SCc2nnc(SCC(N)=O)n2Cc2ccco2)n1,1,7198
3145649.0,CC(Sc1nc(-c2ccccc2)cc(C(F)(F)F)n1)C(=O)N1CCCCC1,1,7199
1147953.0,O=C(COc1ccc2ccccc2c1)N1CCN(C(=O)c2cccnc2)CC1,1,7200
3126093.0,Cc1ccccc1OCC(O)Cn1c(NCc2ccccc2)nc2c1c(=O)[nH]c(=O)n2C,1,7201
135446659.0,COc1ccc(CCN=CC2=C(O)CC(C)(C)CC2=O)cc1,1,7202
135421507.0,COC(=O)C1C(O)=C(C=NCc2ccccc2)C(=O)CC1(C)C,0,7203
1164115.0,CCOC(=O)CSc1nnc(Cc2ccccc2)n1-c1cccc(Cl)c1,1,7204
3167975.0,CCCCSc1nnc(-c2ccc(C)cc2)n1C,0,7205
863032.0,O=C(Cn1nnc2ccccc21)N1CCCCC1,0,7206
764686.0,O=C(Nc1cccc(C(=O)N2CCOCC2)c1)c1ccccc1,0,7207
856031.0,Clc1ccc(CSc2nnc(-c3cccnc3)o2)cc1,1,7208
1147951.0,O=C(c1cccs1)N1CCN(C(=O)C(c2ccccc2)c2ccccc2)CC1,0,7209
864377.0,CCOC(=O)c1cnc(SCCc2ccccc2)nc1N,0,7211
3089939.0,Cc1cccc(C)c1NC(=O)C(NC=O)c1ccccc1Cl,1,7212
3148306.0,CC(NC(=O)CCSc1nc(-c2ccc3c(c2)OCO3)cc(C(F)(F)F)n1)c1ccccc1,1,7213
3148114.0,CC(NC(=O)CCSc1nc(-c2ccco2)cc(C(F)(F)F)n1)c1ccccc1,1,7214
3124191.0,COc1ccc(C2C(C(C)=O)=C(O)C(=O)N2CCCn2ccnc2)cc1,1,7215
759315.0,S=c1nc(-c2ccccc2)oc2c1CCCC2,0,7216
1212787.0,CC(C)OC(=O)CC12CN(C)CC(CC(=O)OC(C)C)(CN(C)C1)C2=O,0,7218
892463.0,Cc1ccc(-c2c3c(nc4sc(C(N)=O)c(N)c24)CCC3)cc1,0,7221
2943319.0,N#Cc1cc2c(nc1SC1CCCCC1O)CCCC2,0,7222
1082794.0,O=C(NCCN1CCOCC1)c1ccc2ccccc2c1,0,7225
2947870.0,Cc1ccccc1OCC(=O)OC1CCN(C)CC1.Cl,0,7226
1093252.0,CCOC(=O)N1CCN(Cc2nc(-c3ccc(Cl)cc3)no2)CC1,0,7227
958663.0,O=C(Nc1ccc2oc(=O)ccc2c1)c1cccnc1Cl,0,7229
893225.0,CC(C)(Oc1ccc(Cl)cc1)C(=O)Nc1ccncc1,1,7232
3209417.0,CC(C)CC(c1nnnn1C(C)C)N1CCN(c2ccccc2)CC1,1,7233
3213522.0,CC(=O)c1ccc(-n2nnnc2SCC(=O)Nc2cccc(NC(=O)c3ccco3)c2)cc1,1,7234
3230874.0,Cc1ccccc1NC(=O)N1C2CCC1CC(O)(c1cccnc1)C2,0,7235
757551.0,Cc1ccc(OCC(=O)Nc2ccccc2N2CCOCC2)c(C)c1,1,7236
1444048.0,CC(=O)NC1(c2ccc(F)cc2)CCN(C(=O)Nc2ccc(F)cc2F)CC1,0,7237
3152931.0,Cc1cc2c(cc1C)NC(c1nc3ccccc3[nH]1)C1=C(CC(C)(C)CC1=O)N2,1,7240
807780.0,Cc1cc(NC(=O)c2cccc(F)c2)no1,0,7241
3157847.0,COC(=O)COc1ccc(C2NC(=O)NC(c3ccccc3)=C2C(C)=O)cc1OC,0,7242
1439003.0,CC(C)(C)c1ccc(CN(Cc2ccco2)Cc2nnnn2C2CCCC2)cc1,1,7243
713980.0,COC(Cn1c(C)c(C(C)=O)c(C(C)=O)c1C)OC,0,7244
890055.0,CC(C)c1nnc(NC(=O)c2sc3ccccc3c2Cl)s1,0,7245
3212920.0,CCn1nnnc1SCC(=O)c1ccc2c(c1)OCCO2,0,7248
913933.0,CCc1cc2c(=O)n(CCO)c(CC)nc2s1,0,7249
3227271.0,COc1ccc(CCNc2cc(-c3ccccc3)nc3ncnn23)cc1,1,7250
3229317.0,CC(C)(C)n1nnnc1C(c1cccnc1)N(Cc1ccccc1)Cc1ccco1,1,7251
1118272.0,Cc1onc(-c2c(Cl)cccc2Cl)c1C(=O)N1CCc2ccccc2C1,1,7252
1447060.0,CC(=O)N(C)c1nnc(-c2cnccn2)s1,0,7254
952830.0,CCC(=O)Nc1ccc(N2CCN(CC)CC2)c(Cl)c1,0,7255
3231509.0,COCCCNC(=O)Cn1nc(-c2ccccc2OC)ccc1=O,0,7256
2938038.0,CCC(CC)C(=O)NC1CCSC1=O,0,7257
801165.0,Cc1ccc(OCC(=O)NC2=NCCS2)cc1,0,7258
1447072.0,Cc1nnc(N(C)C(=O)c2ccccn2)s1,0,7259
3230989.0,COCCNC(=O)c1cn(Cc2c(F)cccc2Cl)nn1,0,7260
3219705.0,COc1ccccc1NC(=O)N1CCCC1C(=O)NCc1ccc2c(c1)OCO2,1,7262
889019.0,Cc1nnc(NC(=O)c2cccc(NC(=O)C(C)C)c2)s1,0,7263
3231177.0,CC(C)(C)C(=O)N1CCc2cc(-c3csc(N)n3)ccc21,1,7264
899477.0,Cc1cc(C)nc(NC2=NCCS2)n1,0,7265
1452858.0,CC(C)C(=O)Nc1ccc(NC(=O)c2cccnc2)cn1,0,7266
1865829.0,COCCN1CN=C(Nc2nc3ccccc3o2)NC1,0,7267
532005.0,O=C(NCC1CCCO1)c1cccc(F)c1,0,7268
1183489.0,COC(=O)c1cc(Cl)c(NC(=O)c2cc3ccccc3o2)cc1OC,0,7269
1439317.0,Cc1cccc(N2CCN(CC(=O)Nc3ccc(-n4cnnn4)cc3)CC2)c1C,0,7270
713068.0,CC1CCN(C(=O)Oc2c(Cl)cc(Cl)c3cccnc23)CC1,1,7271
690372.0,Cc1occc1C(=O)NCc1ccccc1,1,7272
1120919.0,CCNC(=O)c1c(NC(C)=O)sc2c1CCCC2,0,7273
2906053.0,NC(=O)CN1C(=O)C2C3c4ccccc4C(c4ccccc43)C2C1=O,0,7275
2131650.0,C=CCNc1nc(-c2ccc(Cl)cc2)cs1,1,7277
2949736.0,Cc1cc(C2C(C#N)=C(N)OC3=C2C(=O)CC(C)(C)C3)c(C)s1,1,7278
1448315.0,C1CCc2c(nc3nnnn3c2NC2CCCC2)C1,0,7279
2891734.0,O=C(CCCN1C(=O)c2cccc3cccc(c23)C1=O)N1CCc2ccccc2C1,1,7280
821543.0,Cc1cc(NC(=O)c2ccccc2Cl)no1,0,7281
713364.0,N#CC(=C1CCCC1)c1nc(-c2ccccc2)cs1,1,7282
713367.0,Cc1ccc(-c2csc(C(C#N)=C3CCCC3)n2)cc1,1,7285
1088873.0,CN(C)c1nc(C#N)nc(N2CCOCC2)n1,0,7286
742487.0,CSc1nnc(-c2ccc(Cl)cc2Cl)o1,0,7288
1452223.0,CCn1nnnc1SCC(=O)NC1CCCC1,0,7289
3156113.0,CCOC(=O)C1=C(C)OC(N)=C(C#N)C12C(=O)N(C)c1ccccc12,1,7291
3146028.0,OCCNc1nc(NCCC2=CCCCC2)nc(N2CCOCC2)n1,0,7292
3219665.0,COc1ccc(NC(=O)N2CCCC2C(=O)Nc2ccccc2)cc1,0,7293
974630.0,CC(C)(C)Nc1nc(N2CCCC2)nc(N2CCCC2)n1,0,7294
9549591.0,COc1ccc(NC2=NCC(=O)N2Cc2cccs2)cc1.Cl,1,7295
3157311.0,Cc1ccc(OCCCN2C(=O)C(=O)c3cccc(C)c32)cc1,1,7297
3230213.0,Cc1cc(C)cc(NC(=O)N2CCCC2C(=O)Nc2ccc(-n3cnnn3)c(C)c2)c1,1,7298
