SMILES,LOG HLM_CLint (mL/min/kg),uidx
O=C(Nc1nc2ccccc2[nH]1)c1ccncc1,0.675686709,1388
CS(=O)(=O)Nc1ccccc1-c1ccncc1,0.675686709,2222
COc1cc2c(cc1OC)CN(C(=O)C1CCCN(C(=O)Nc3ccccc3)C1)CC2,0.675686709,860
Cc1ccnc(-n2nccc2NC(=O)NC2(C)CCC2)c1,1.862137345,2010
Cc1ccc(O)c(CN2CCC(c3nc4ccccc4o3)CC2)n1,1.346704962,2347
Cn1cnnc1CNc1ccccc1C#N,0.675686709,823
O=C(Nc1ccc(C(F)(F)F)cc1)c1ccccn1,1.503136707,2705
O=C(c1ccc(Cn2nnc(-c3cccc(F)c3)n2)cc1)N1CCCC1,1.084039781,673
Cc1cc(-c2nc(N(C)C)no2)cc(O)n1,0.675686709,1936
COc1cncc(-c2ccnc3[nH]ccc23)c1,1.826541257,1510
CC(C)(C)c1nc(O)c2nnn(C3CCNCC3)c2n1,0.675686709,2691
Cn1cc(Nc2nccc(N3CC4CCC(C3)N4C(=O)[C@@H]3CC3(F)F)n2)cn1,0.860996437,21
N#Cc1cc(F)ccc1Cn1ccnc1-c1ccccn1,1.312706146,2769
CCn1ncnc1-c1[nH]cnc1-c1ccccc1,0.675686709,175
COc1ccccc1-c1nnc([C@H]2CCN(Cc3ccccc3C)C2)o1,2.19966469,1047
Cn1cc(NC(=O)c2csc(Cc3ccccc3)n2)cn1,1.375590463,1706
CCc1ccccc1NC(=O)CCn1ccnc1-c1ccc2c(c1)OCO2,2.100329182,569
Cn1ncnc1NCc1cc(F)cc(F)c1,0.675686709,2571
Fc1c(CN2CCC(c3nnc4ccccn34)CC2)cccc1OC1CC1,1.176756667,2192
COCC1(CNC(=O)c2cc(Cl)cnc2O)CCC1,1.212453961,1948
O=C(Nc1ccccc1)N1CCCc2cnc(N3CCOCC3)nc21,0.675686709,1618
Cc1cc(N(C)CC(C)(C)O)ncc1Br,1.556953454,2856
Cc1cc(C)nc(NS(=O)(=O)c2ccc(NC(=O)/C=C/c3ccc([N+](=O)[O-])s3)cc2)n1,1.146159056,2877
CC(=O)N1CCCN(Cc2ccc(C(=O)N3CCCC3)cc2)c2ccccc21,2.35636436,2974
O=c1c2ccccc2nc2n1CCN(Cc1ccc(F)cc1)CC2,1.56944414,2679
CCOCCNC(=O)c1cccc(-c2cc(F)ccc2OC)c1,2.115364175,2107
COc1cccc(CC(=O)N2CCOC(c3cc(Nc4nnc(C)s4)cc(C)n3)C2)c1,1.83653931,2202
N#Cc1ccccc1-c1ccc(-c2nccn2-c2cccnc2)o1,1.943993816,774
O=C(O)c1ccc(CCC(=O)N2CCc3c(F)cc(F)cc3C2)cc1,0.675686709,2378
COc1cc2nc(/C=C/c3cocn3)sc2cc1OC,1.056447458,1593
Cc1ccc(C#N)c(NCc2ccccc2-n2ccnc2)n1,1.659688064,2506
Cc1cnn(Cc2nc(Cn3cccn3)no2)c1,0.675686709,1178
COc1ccccc1CC(=O)Nc1ncc(C)s1,1.247997802,1179
O=c1[nH]c2ccccc2n1C1CCN(Cc2nnsc2Cl)CC1,1.841709768,708
CNC(=O)CCc1nc(-c2ccccn2)no1,0.675686709,1338
O=C1Oc2nc3cc4c(cc3cc2CN1CCN1CCOCC1)OCO4,0.71432976,491
Cc1nc(-c2ccc(S(=O)(=O)N(C)C)cc2)cc(C(C)C)n1,1.539176502,2616
COc1cccc(C(=O)Nc2nccs2)c1,2.03616961,2032
CN(C)c1nc(N)nc(Sc2ccccc2)n1,2.03213908,1229
COC[C@@H](O)Cn1c(C)nc2ccccc21,0.675686709,1910
N#Cc1cccc(-c2ccc3[nH]ccc3c2)n1,2.475201781,915
O=C(c1ccccc1-n1cccn1)N1CCN(Cc2cccnc2)CC1,1.748141493,691
CC(C)(O)Cn1nc(-c2ccccc2)c2c(Cl)c(-c3ccccc3)nnc21,0.675686709,2488
Cc1noc(C2CCN(CC(N)=O)CC2)n1,0.999478534,1751
Nc1ccc(Cl)c(NC2=NN(c3c(Cl)cc(Cl)cc3Cl)C(=O)C2)c1,1.966113561,1640
O=C(/C=C\n1cnc(-c2cc(C(F)(F)F)cc(C(F)(F)F)c2)n1)NNc1ccccn1,1.14245204,2217
Cc1nccc(-c2cccc(NCC(=O)N3CCCCCCC3)c2)n1,2.479295959,1302
CC1=CCN(C(=O)c2cc(C)nc3cc(C)cc(C)c23)CC1,1.990023455,2044
Cc1cc(N(C)C)nc(-n2cnc(C#N)n2)n1,1.526261718,1340
Cc1cc(CN(C)C(=O)C(=O)Nc2ccc(F)c(C)c2)no1,1.137923512,2925
COc1ccccc1C(=O)CSc1nncn1C1CC1,1.390846827,2515
Cc1ccc(NC(=O)CN2CCCC(c3nc4ccccc4o3)C2)cc1C,2.334206374,867
CCOC(=O)c1ccc(NC(=O)Cn2cnc3ccccc32)cc1,0.847202364,1363
CN(C)c1ccnc2sc3c(=O)n(N4CCCCCC4)cnc3c12,0.933942603,2613
CCCCNC(=O)c1ccc2c(c1)nnn2C,0.675686709,1636
Clc1ccc(NCc2ccoc2)nn1,0.675686709,480
CN(C(=O)c1cc(N2CCNC2=O)ccc1F)C1CCC(N)CC1,0.675686709,3068
CSc1ccccc1NC(=O)CN1CCCC(c2nc3ccccc3o2)C1,3.047450887,1770
CNC(=O)c1ccc(N2CCCc3cc(OC)ccc3C2)nn1,1.073168262,2075
Cc1ccc(OCCCC(=O)N2CCC(n3c(=O)[nH]c4ccccc43)CC2)cc1,2.088741906,2867
O=C(O)c1c2ccccc2nn1Cc1ccccc1,0.675686709,1326
O=C(NCc1ccc(O)c(O)c1)c1ccc2ccccc2n1,0.675686709,1850
Cc1ccc(C)c(S(=O)(=O)N2CCCN(CCn3cccn3)CC2)c1,2.316988798,930
Cc1sc(NC(=O)CN2CCOC(C3CCCO3)C2)c(C)c1C,1.10561236,794
Cc1cc(NC(=O)c2c(F)cccc2Cl)no1,0.675686709,2918
C=CC(=O)Nc1cccc(Nc2nc(Nc3ccc(Oc4ccnc(C(=O)NC)c4)cc3)ncc2F)c1,1.822599543,159
CCc1nc2ccccc2n1CC(=O)Nc1ncc(C)s1,0.931152639,1191
COc1cc2c(cc1OC)CN(C(=O)C1CCCN(C(C)=O)C1)CC2,0.675686709,1406
Cc1nc(-c2ccc(C)c(O)c2)n(C(C)(C)C)n1,0.675686709,1632
CC(C)c1noc2nc(C3CC3)cc(C(=O)N3CC[C@H](N)C3)c12,0.675686709,799
c1ccc(C(c2ccccc2)c2noc(Cn3cnc(C4CC4)n3)n2)cc1,1.579360525,1286
CN(C)CCOc1ccc(-c2nc(-c3ccncc3)c(-c3ccc4c(c3)CC/C4=N\O)[nH]2)cc1,1.105237601,342
O=C(O)c1ccc(=O)n(CCc2c[nH]c3ccccc23)c1,0.675686709,720
O=C1Oc2nc3cc4c(cc3cc2CN1CCN1CCOCC1)OCCO4,0.675686709,1012
O[C@@H]1C[C@@H](c2nc(-c3ccccc3)no2)N(Cc2ccccc2)C1,1.733935179,226
CNc1nc(C)cc(C(=O)Nc2ccc3[nH]ncc3c2)n1,1.328705712,3076
Cc1ccc(-c2nnc([C@H]3CCN(Cc4cc5ccccc5o4)C3)o2)cc1,1.692406235,1446
CN1CCCn2c1cc(OCc1cc(F)c(Oc3ccc(C(F)(F)F)nc3)c(F)c1)nc2=O,1.291146762,2114
CC(C(=O)Nc1ccccc1)N1CCCN(c2nccs2)CC1,2.662653022,431
CCC(C)(C)NC(=O)C1(Cc2ccc(-c3cc(F)ccc3OC)cc2)CCOCC1,2.845170003,1569
Cn1nccc1C(=O)NCCc1cc2nc(-c3cccs3)ccn2n1,1.829522473,2738
COc1ccccc1CC(=O)NC1CCN(C)CC1,0.675686709,1079
Cc1ncsc1C(=O)N1CCCCC1c1nc(N(C)C)ncc1-c1cccc(Cl)c1,2.372418541,64
Cc1nc(-c2ccccc2)c(C(=O)Nc2cc(Cl)cc(Cl)c2)s1,1.409730293,2921
Cc1cnn(CC2CC2)c1NC(=O)/C=C/c1ccccc1,1.140570889,941
O=C(Nc1nnc2n1CCCC2)c1cscn1,0.675686709,2435
Cc1cccc(-n2c(S)nnc2CNc2ccc(F)cc2)c1,1.235149536,1615
COc1ccc2ccccc2c1CNC(=O)c1cnc(C2CC2)nc1,1.52748812,1034
O=C(/C=C\n1cnc(-c2cc(C(F)(F)F)cc(C(F)(F)F)c2)n1)NNc1cnccn1,0.678154038,1542
CCN1CCN(c2ccc(Nc3ncnc4sccc34)cc2)CC1,0.675686709,2562
CCN(CC#N)C(=O)c1nn(-c2ccc(F)cc2)c2c1CCCC2,1.700894004,1599
Oc1cncc(/C=C/c2nc(-c3ccncc3)no2)c1,1.502481745,2811
CN(C)c1cc(CNC(=O)C2CCOCC2)ccn1,0.675686709,1273
O=C(c1cc(-c2cccc(Cl)c2)on1)N1CCC(n2cccc2)CC1,1.188759793,543
COc1ccc2c(c1)CN(C(=O)c1cc(C3CC3)[nH]n1)CC2,1.800201391,404
Cc1ccc(C)c(OCC(=O)N2CCC(C(=O)Nc3ccccc3)CC2)c1,2.48007884,1301
O=c1n(Cc2ccncc2)nc2n1-c1cc(Cl)ccc1C1=NCCN12,1.300704153,2750
CC(C)c1ccc(NC(=O)c2ccc3nccnc3c2)cc1,1.464638559,1778
Cc1nc(C)c(CNc2cnn(-c3ccccc3)c2)s1,1.152013,1512
Cc1cn2cc(C(=O)N(C)CCO)cc(N[C@@H]3CCOc4cccc(C)c43)c2n1,1.92224264,2297
CN(C)C(=O)OCCN1CCC(c2c[nH]c3ncccc23)CC1,1.471511737,1028
Cc1c(C(=O)NCC2CCSCC2)nnn1-c1cccc2cnccc12,2.246993158,2759
N#Cc1ccccc1CN1C(=O)CCC1=O,0.675686709,2763
Cc1noc([C@@H]2C[C@H](NC(=O)c3ccc(F)cc3)CN2C)n1,0.837714668,732
O=C(NCc1cnn(-c2ccccc2)c1)C1CCC1,0.675686709,233
COc1ccc(CNC(=O)CCCOc2ccc(C(C)=O)cc2)cc1,1.537214439,878
Cc1cc(C)n(-c2ccc(CNC(=O)c3ccc4c(c3)CCO4)cn2)n1,1.056981037,1539
CN(CC(=O)Nc1ccncc1)C1CCCC1,0.675686709,988
COc1cccc(Cc2cnc(N)s2)c1,1.250639534,2187
CCCn1ncc2[nH]c(-c3cc(Cn4cncn4)c(C)cc3C)nc21,1.713624927,778
Cc1cc(CSCc2ccc(C#N)cc2)no1,1.88295691,2982
COc1cccc(OCCCN)c1-c1cc(Nc2cnc(C#N)cn2)n[nH]1,0.675686709,1579
N#Cc1ccc2nc(NCCn3ccnc3)ccc2c1,0.803457116,2494
CC(=O)N1CCN(C(=O)CS(=O)(=O)C23CC4CC(CC(C4)C2)C3)CC1,0.675686709,2337
Cc1ccc(-c2nc(CN3CCOCC3)n(Cc3ccc(F)cc3)n2)o1,1.992496079,833
Cn1cc(CCNC(=O)N2CCCc3c(F)cccc32)cn1,1.400555257,1110
c1csc(Cc2nc(-c3cnccn3)no2)c1,1.031812271,2688
O=C(NCc1cccs1)c1cccnc1,0.675686709,2067
O=C(CSc1ccccn1)N1CCSc2ccccc21,2.629072023,2514
COc1ccc(-c2nc(C3CCN(C(=O)c4sc(C)nc4C)CC3)[nH]c2C(N)=O)cc1,0.675686709,759
Cc1nc(N2CCN(C)CC2)nc(C)c1NC(=O)C1CCCCC1,0.675686709,790
CCc1nnc2n1CCN(C(=O)c1ccccc1Oc1cccnc1)C2,0.684037037,1160
CNCc1cc(N(C)C)nc(C2CCCN2C(=O)COc2ccc(F)cc2)n1,0.675686709,2027
CCN(C(=O)CN1CCNC(=O)C1)c1ccc(F)cc1,0.675686709,297
O=S(=O)(NCc1n[nH]c2c1CCCCC2)c1ccc(OC(F)F)cc1,2.557246066,2680
O=C(O)c1nc(-c2ccccc2)oc1-c1ccccc1,0.844725628,917
O=c1c2c(Cl)ccc(Cl)c2ncn1Cc1cc(O)ncn1,0.675686709,2954
Cc1ccc(C(=O)NCCc2csc(C)n2)cn1,0.871864702,1026
Nc1c(-c2ccc(F)cc2)ncn1Cc1ccccc1,1.163936209,2875
Cc1noc(C)c1COc1ccc2ncccc2c1,1.938479696,3029
CCCCOc1nc(N)c2c(n1)N(Cc1cccc(CN3CCCC3)c1)CC(=O)N2,2.053527879,2549
Cc1nc(-c2ccncc2)cc(N2CCC(CO)CC2)n1,0.675686709,2976
Cc1noc(NCc2ccc(F)cc2C)n1,0.675686709,2181
c1nc(Nc2ccc3c(c2)OCCCO3)c2sccc2n1,1.964066253,1833
CC(C)(C)c1nnnn1CC(=O)NC12CC3CC(CC(C3)C1)C2,1.75869242,846
CN(C)[C@@H]1CN(C(=O)COc2ccccc2)C[C@H]1O,0.675686709,1819
Cc1oc(C)c(C(=O)NCC#Cc2ccccc2)c1C,2.028611915,1298
Cn1c(=O)cc(N2CCC[C@@H](N)C2)n(Cc2cc(F)ccc2C#N)c1=O,0.675686709,2784
CCN(CC)C(=O)c1ccc(NC(C)=O)cc1,0.675686709,928
Cc1ccsc1CN(C)C(=O)[C@@H]1CCCN1C(=O)NC(C)C,1.114644339,735
O=C(Nc1ccccc1-n1ccnc1)c1ccc(F)cc1,1.008216802,906
CC(C)n1cc(CN2CCC(c3nc(N(C)C)no3)CC2)cn1,0.675686709,2267
CC1(C)OCCn2c1nc1c(N3CCOCC3)nc(-c3cnc(N)nc3)nc12,0.788168371,535
O=C(Nc1ccc(Cl)nc1)NC1CCN(C2CCCC2)CC1,0.675686709,2153
O=C(NC[C@H]1CCN(c2ccccc2)C1)N1CCc2sccc2C1,2.354724853,979
Cc1ccccc1CC(=O)N1CCN(C(=O)c2ccccc2)CC1,0.786751422,763
CNC(=O)Cc1cccc(OCCN2CCCCC2)c1,0.675686709,2573
CCc1nc(C(N)=O)c(Nc2ccc(N3CCC(N4CCN(C)CC4)CC3)c(OC)c2)nc1NC1CCOCC1,1.176178109,1505
CC(=O)Nc1ccc(S(=O)(=O)NC2=NCN(Cc3ccccc3)CN2)cc1,0.675686709,1620
O=C(NCCc1ccccc1)c1ccc(NC(=O)N2CCCCc3ccccc32)cc1,2.408387533,3065
CNC(=O)Cc1noc(-c2ccc3ncccc3c2)n1,0.675686709,3032
CCOc1cccc(CNCCc2c[nH]c3ccccc23)c1,1.95800453,1466
CC(C)(C)N1CCCN(C(=O)CNc2ccc(C#N)cc2)CC1,0.675686709,1238
Cc1ccn(CCC(=O)N2CCc3nc4sccc4c(=O)n3CC2)n1,1.230244499,2722
NCc1nnc(CCc2ccccc2)o1,0.675686709,2938
CCc1c(C(=O)NCCc2ccc(N3CCCCC3)cc2)[nH]c2ccc(Cl)cc12,1.607186857,2063
O[C@@H]1CCCC[C@H]1N1CCC(c2ccccc2)CC1,0.675686709,1244
CCOC(=O)c1ccc(N2CCSCC2)nc1,2.613674835,2166
N=c1ccn2c(n1)O[C@@H]1[C@@H](O)[C@@H](CO)O[C@H]12,0.675686709,3045
CCc1cc(N2CCOCC2)nc(C2CCN(C(=O)C3CC3)CC2)n1,1.064532861,2158
CNc1ncnc2c1ncn2[C@H]1CC[C@H](NC(=O)CCCNC(=O)OC(C)(C)C)[C@H](O)[C@H]1O,0.705692697,2233
CC[C@@H]1C(=O)N(C)c2cnc(-n3ccnc3-c3ccc(F)cc3)nc2N1c1ccn(C)n1,1.640898636,2316
Cc1noc(-c2ccc(NC(=O)Cc3ccccc3)cc2)n1,0.893095666,1532
CSc1ccc(-c2ccc3n(c2=O)C[C@@H]2CNC[C@H]3C2)cc1,0.699490845,766
N#Cc1nc(-c2ccccc2)oc1NCc1ccc2c(c1)OCO2,2.318165633,3017
C#CCN1CCN(C(=O)CCS(C)(=O)=O)CC1,0.675686709,1776
O=C(c1ccc(Cl)cc1)N1CCC[C@@H](C(=O)N2CCc3ccccc3C2)C1,2.555778619,2282
Cc1ncc(C(=O)Nc2ncnc3oc(C)c(C)c23)s1,1.420137355,1555
Cc1nc2cc(C(=O)NC34CCCC3NCC4)ccc2c(=O)[nH]1,0.675686709,3075
Fc1ccc2[nH]c(CO[C@H]3CN(Cc4ccccc4)C[C@H]3F)nc2c1,1.94888222,523
Cc1cc(C(F)(F)F)nc(CCNC(=O)N(C)Cc2c(C)noc2C)n1,2.235629434,1920
Cc1c(-c2ccc(O)cc2)n(Cc2ccc(OCCN3CCCCCC3)cc2)c2ccc(O)cc12,1.694429691,694
C[C@@H](CN1CCC2(CC1)C(=O)NCN2c1cccc(F)c1)NC(=O)c1ccc(Br)cc1,1.948222186,1739
c1ccc(CCc2n[nH]c(-c3cccc4cnccc34)n2)cc1,2.027598287,962
O=C(Nc1cncc2ccccc12)c1ncccn1,1.575441879,2376
COc1ccc(OCc2n[nH]c(-c3ncoc3C(C)C)n2)cc1,1.25022477,2675
CCNC(=O)N1CCc2nc3ccc(F)cn3c(=O)c2C1,0.675686709,1550
NC1CCCC(C(=O)Nc2ccc3[nH]ncc3c2)C1,1.104862518,3070
C=CCn1cnc2c(Cl)cc(-c3ccc(C(=O)NC4CC4)o3)cc21,1.439837761,1076
Cc1cc(C)n2ncc(C(=O)NC3CCCCC3)c2n1,1.746634199,1394
N#CCCN(c1ncnc2sccc12)C1CC1,1.042339205,305
Clc1cnc(NCC2(c3ccncc3)CC2)nc1,1.415357362,2899
CC1CCN(CC(=O)Nc2nc(-c3c[nH]c4ccccc34)cs2)CC1,1.578146195,968
Cc1ccccc1CNC(=O)c1ccc(-n2ccnc2)nc1,0.675686709,232
COCC(=O)N1CCC(Cc2ccccc2-c2cccc(F)c2)(C(=O)NC(C)C)CC1,2.172170757,100
Cc1cccnc1CN1CCC(O)(c2ccccc2)CC1,0.692670699,2001
Cc1nc(Cc2ccccc2)sc1C(=O)Nc1cccc(-c2ccn[nH]2)c1,1.482273157,2231
O=C(NCC(=O)N1CCN(C2CC2)CC1)c1ccccc1,0.675686709,886
CCc1ccccc1-c1cn(CCc2cnccn2)nn1,1.393329472,681
COc1cc2c(NC3CCN(C(C)C)CC3)nc(N3CCC(F)(F)CC3)nc2cc1OCCCN1CCCC1,0.675686709,1718
COc1cccc(OC)c1-c1ccc(OCCN2CCCC2)cc1,0.675686709,2321
Cc1ccc2nc3c(c(C(=O)NCc4nnc5n4CCC5)c2c1)CCCC3,0.675686709,306
CCCc1nc(N2CCc3ccccc3C2)ncc1C(=O)O,0.675686709,352
Cc1cc(Nc2ncccn2)cc(C2CCCN(CC(=O)Nc3ccc(F)cc3)C2)n1,1.808879124,2459
CC(C)c1noc(CNC(=O)N2C[C@@H]3C[C@H](C2)Cn2c3cccc2=O)n1,0.866346423,2528
Cn1cnnc1CCn1ccnc1-c1cc2ccccc2s1,0.675686709,1090
CCn1c(-c2nonc2N)nc2cnc(Oc3cccc(NC(=O)c4ccc(OCCN5CCOCC5)cc4)c3)cc21,2.004110625,12
COc1ccccc1/C=C/CN1CCCC2(C1)OCCO2,1.248708736,2238
Fc1ccc(-c2nnc(CN3CCC(c4c[nH]c5ccccc45)CC3)o2)cc1,1.467045452,1795
O=C(CN1CCCc2ccc(F)cc21)N1CCNC1=O,0.675686709,1339
CCC(=O)NCc1ccnc(N(C)C)c1,0.675686709,1535
CC(C)(C)c1ccc(C2=NC3(CCNCC3)NC2=O)cc1,0.814247596,751
Cc1cc(NC(=O)C2CCOCC2)sn1,0.675686709,289
Cn1cncc1CCNC(=O)[C@H]1CC1(C)C,0.675686709,958
CCCn1cnnc1Cn1ccnc1-c1ccc2occc2c1,0.675686709,727
O=C(CCn1ccc2ccccc21)N1CCC(n2c(=O)[nH]c3ccccc32)CC1,2.429332313,3009
CC(C)(C)C(=O)N1CCC(CN(CC(N)=O)C2CCCC2)CC1,1.47444938,2328
O=S(=O)(NC[C@H]1CCCN1)c1ccc(OC(F)F)cc1,0.675686709,2560
NC1(c2ccc(-c3nc4ccn5c(=O)[nH]nc5c4cc3-c3ccccc3)cc2)CCC1,1.167919843,2881
c1ccc(Cc2n[nH]c(CSc3ccccc3)n2)cc1,1.950433012,1344
CCOc1cc(N2CCc3nc[nH]c3C2)ncn1,0.675686709,2760
O=C(CSCCc1ccccn1)Nc1ccccc1,1.624292412,2175
CCCC(=O)Nc1ccc(C(=O)N(C)C)cc1,1.346313847,2310
CC1CCC(N(Cc2nnc(C3CCC3)o2)C2CCC(O)CC2)CC1,2.362331652,2262
CSc1ccc(-c2ccc3n(c2=O)C[C@H]2C[C@@H]3CN(C(=O)c3ccncc3)C2)cc1,1.732482218,1035
COCc1nn(CCCN2CCCCC2)c(=O)o1,0.675686709,2128
Cc1nn(C)c2ncc(C(=O)Nc3ccc4c(c3)CCO4)cc12,0.909502541,478
O=C(NCCc1cnn(-c2ccccc2)c1)N1CCC1,0.675686709,1575
Cn1ccc(C(=O)NCCc2cc3nc(-c4ccncc4)ccn3n2)n1,0.945763923,2733
Cc1cc2c(C(N)=O)cccc2n1-c1nc2c(c(NCc3ccccc3)n1)COCC2,1.176236,1081
c1ccc(COc2ccc(CNCC3CCNCC3)cc2)cc1,0.675686709,1234
C/N=C(\NC#N)NCCSCc1nc[nH]c1C,0.675686709,1720
COc1nn(C)cc1C(=O)Nc1cccc(-c2cnc3n2CCC3)c1,1.021644036,47
CC(=O)Nc1ccccc1OCCOc1ccc(Cl)cc1,1.981184137,2190
c1ccc(OCCN2CCN(c3ncccn3)CC2)cc1,2.101265785,2214
CCOc1cc(CN2CCc3c(N)nc(N4CCCC4)nc3C2)ccc1OC,1.424669336,2399
O=C(NCc1ccc(F)cc1)C1(Cc2ccc(-c3cccnc3)cc2)CCOCC1,2.892379028,1605
Cc1cc(CSCc2c(C)noc2C)no1,2.113147531,2858
Cc1cc(C)n(CCNC(=O)NC2CCOCC2)n1,0.675686709,328
Cc1ncsc1C(=O)N1C[C@@H]2CCCN(C(=O)c3scnc3C)[C@@H]2C1,0.675686709,1201
CC(C)n1nnnc1-c1ccc(N)cc1F,0.675686709,1416
CN(C)CCOc1cc(-c2cn[nH]c2)ccc1NC(=O)C1COc2ccccc2O1,1.298743943,1932
COc1ccccc1CNC(=O)C(C)N1CCCN(c2ccccc2C#N)CC1,3.339893263,302
C#CCNC(=O)Cc1coc(-c2ccccc2)n1,1.430268606,2394
Fc1ccc(NCc2cccc(OCCN3CCOCC3)c2)nc1,1.008344629,936
Cc1ccc(NC(=O)[C@H]2COc3ccccc3O2)nc1,2.272252482,1665
COc1ccc(CN2CCC(c3cc[nH]n3)CC2)cn1,0.675686709,3036
Cc1ccc(NC(=O)c2cccc3cccnc23)cc1,2.313700639,1772
CC1CCN(C(=O)CCn2ccc3ccncc32)CC1,2.074893203,2193
COc1ccc([C@H]2CN(C(C)=O)[C@@H]3CCCN(Cc4cccc(F)c4)[C@H]23)cc1,2.24496946,69
O=C(COC(=O)c1cc(O)nc2ccccc12)c1ccc(Oc2c(Cl)cccc2[N+](=O)[O-])cc1,2.993983883,2799
Cc1cc(C(=O)NCCC2=CSC3=NCCCN23)c2cccc(C)c2n1,0.675686709,1233
COc1ccc(-c2cn3c4ccccc4nc3n2CCO)cc1,1.625168348,1025
Cc1c[nH]c(CNCc2ccccc2CC(C)C)n1,1.552022986,2587
CN(C)C1(CNC(=O)Cn2ccc(=O)cc2)CCCCC1,0.723947976,2397
CC(C)c1nc(S(=O)(=O)N2CC3(CC3)c3ccccc32)c[nH]1,2.897040673,1855
COC1CCN(C(=O)Nc2cc(C(F)(F)F)cc(C(F)(F)F)c2)CC1,1.777847138,842
O=C(NCc1ccc(CO)c(F)c1)Nc1ccccc1,0.675686709,193
N#CCNC(=O)c1ccc(C#N)c(Cl)c1,0.675686709,2998
Oc1cccc(CN2CCN(c3ncc(Br)cn3)CC2)c1,1.467193589,1689
Cc1ncccc1NC(=O)OC(C)(C)C,0.675686709,2445
CCCNC(=O)C1(NCc2csnn2)CCCCC1,0.870228279,2049
CCc1nnc(Nc2cccc(C3CCCN(CC(=O)N4CCCC4)C3)n2)s1,1.687493289,1547
COc1ccccc1OC1CCN(Cc2ccccc2C#N)CC1,2.341915049,1402
CCc1nc2c(C)cc(N3CCN(CC(=O)N4CC(O)C4)CC3)cn2c1N(C)c1nc(-c2ccc(F)cc2)c(C#N)s1,2.032792967,51
Cc1nc(-c2ccc(Cl)c(Cl)c2)n(CC(C)(C)O)n1,0.675686709,554
Cc1noc(C)c1CSC(=N)N1CCOCC1,0.675686709,2482
Nc1ncnc2ccc(-c3ccnc(F)c3)nc12,0.675686709,2140
COc1ccc(CN2CCN(c3cc(C)nc(N)n3)CC2)cc1OC,0.675686709,768
O=C(c1cccs1)N1C[C@@H]2CCCN(C(=O)c3cccs3)[C@@H]2C1,0.762002969,918
c1ccc(Nc2nc(N3CCNCC3)nc(N3CCOCC3)n2)cc1,0.675686709,2447
O=C(Nc1nc(-c2ccccn2)cs1)c1ccc(F)cc1Cl,1.915083102,1418
CC(C)Oc1ccc(C#N)cc1NC1CCN(C)CC1,0.675686709,1901
CN(C)C(=O)c1ccnc(NCc2cccc(C#N)c2)c1,0.675686709,2246
Cn1cc(C(=O)O)c(C2CCCCC2)n1,0.675686709,1471
CCc1cnc(CN2C(=O)NC3(CCC3)C2=O)o1,0.675686709,1165
Cc1cccc(OC[C@@]2(O)CN(C[C@]3(O)CC[C@@H](C(C)(C)C)CC3)CC[C@@H]2O)c1,2.369189873,2265
COc1ccc(CN2CCC(n3c(=O)[nH]c4ccccc43)CC2)cc1F,1.224351745,1621
CC(C)Cn1c(=O)[nH]c(=O)c2c1nc1n2CCCCC1,0.856003454,1376
O=C(NCc1ccc(CN2CCS(=O)(=O)CC2)cc1)c1ccon1,0.675686709,2862
C[C@H](C(=O)Nc1nc2ccccc2[nH]1)N1Cc2ccccc2C1=O,0.675686709,1844
OCC1CN(c2nc3cc(F)ccc3o2)C1,0.675686709,2537
N#Cc1cccc(CN2CCOC[C@H](Oc3ccccc3)C2)c1,2.10850752,1430
CCCc1cc(CNS(=O)(=O)c2cc(-c3cnc(C)o3)ccc2C)on1,2.593232885,2450
Cc1noc(C)c1N(C)CCn1cncn1,0.675686709,2914
O=C(Cc1ccc2c(c1)OCCO2)NC1CCCCCC1,2.288186604,1389
CCc1nc(C)cn2nc(-c3cc(=O)n4cc(C5CCN(C)CC5)cc(C)c4n3)cc12,0.675686709,43
O=C(NCCN1CCC(c2ccccc2)CC1)c1ccc2ncsc2c1,1.182072104,713
Cc1ncc(CN2CC[C@@H](Nc3cncc(Cl)n3)[C@@H](C)C2)s1,1.878648159,49
COc1ccccc1NC(=O)CN1CCCN(c2nc(C)cs2)CC1,2.554656304,260
O=C(CSc1nc2nc(O)cc(O)c2s1)c1ccc(-c2ccccc2)cc1,2.14248958,190
CS(=O)(=O)c1ccc(-c2cnc(NCc3ccco3)n3cnnc23)cc1,1.195124423,1554
CC(=O)NCC(=O)N1[C@H]2CC[C@@H]1c1cc(Nc3ncc(C(F)(F)F)c(NC4CCC4)n3)ccc12,1.317394675,140
Cc1nc(-c2cnn(C)c2-c2ccc(C(F)(F)F)cn2)c2c(N3CCC3)ncnn12,1.735023717,1426
Cc1nc(NC(c2nccn2C)C2CC2)c2sccc2n1,1.64086885,397
O=C(NCc1cccc(O)c1)Nc1ccccc1F,0.675686709,1787
Cc1cc(C)c2ccc(C(=O)N3CCN(c4nc[nH]n4)CC3)cc2n1,0.675686709,2126
CN(C)CC(C)(C)CNc1cn[nH]c(=O)c1Br,0.931254406,2383
Oc1ccc(-c2noc(-c3cccnc3)n2)cc1,1.399206301,1810
C1CCC(OCc2noc(C3CC3)n2)CC1,1.532053339,1496
CC(=O)n1c(/C=C2/N=C(c3ccc(F)cc3)OC2=O)cc2ccccc21,2.035437744,1792
N#Cc1ccc2ncnc(N[C@H]3CC[C@H](N4CCOCC4)CC3)c2c1,0.983851719,2502
