dataset,model,split,roc-auc,mcc,recall,precision,f1_score,accuracy,seed
skin,D-MPNN-RDKit,scaffold_random,0.6549474847982311,0.2372494381221712,0.5974571586511885,0.6443898443898444,0.5985897435897436,0.693069306930693,9
skin,D-MPNN-RDKit,scaffold_random,0.7283868092691621,0.316039481004133,0.6028297682709447,0.742830833991055,0.5971572573334785,0.7277227722772277,10
skin,D-MPNN-RDKit,scaffold_random,0.6728257406817457,0.2163875857181038,0.5937134968673675,0.6249115357395612,0.592983287898542,0.6633663366336634,11
skin,D-MPNN-RDKit,scaffold_random,0.6938640132669983,0.2161457343096828,0.6092316196793809,0.6069264069264069,0.6079171109106318,0.6485148514851485,12
skin,D-MPNN-RDKit,scaffold_random,0.6397529477821449,0.2217471061790579,0.5918023582257159,0.6339066339066339,0.5934294247500325,0.693069306930693,13
skin,D-MPNN-RDKit,scaffold_random,0.7501403705783268,0.3901167385331912,0.6679393599101628,0.7265565823360097,0.680258325946562,0.7524752475247525,14
skin,D-MPNN-RDKit,scaffold_random,0.711508830152898,0.3474665355508486,0.6395045632333768,0.716360294117647,0.6524944703858442,0.7574257425742574,15
skin,D-MPNN-RDKit,scaffold_random,0.6698267407649559,0.110044662461975,0.5557371690094802,0.5543166613571201,0.5547790560154822,0.594059405940594,16
skin,D-MPNN-RDKit,scaffold_random,0.606064008983717,0.1551006169308037,0.582594048287479,0.5728145728145728,0.5469497607655502,0.5544554455445545,17
skin,D-MPNN-RDKit,scaffold_random,0.6654023942159536,0.2919195451734346,0.6428825411876259,0.6491032776747062,0.6456140350877192,0.7128712871287128,18
skin,D-MPNN-RDKit,scaffold_random,0.7472206625491297,0.4046540619562593,0.6881527231892195,0.7175691468640437,0.6976772030651341,0.7524752475247525,19
skin,MLP-Morgan,scaffold_random,0.6477564102564103,0.2294069144286028,0.6185897435897436,0.610944527736132,0.6110897189064305,0.6287128712871287,0
skin,MLP-Morgan,scaffold_random,0.6429577464788732,0.1942434477658463,0.5956572769953051,0.5986085904416213,0.5969504749992555,0.6683168316831684,1
skin,MLP-Morgan,scaffold_random,0.5596868884540118,0.1640387240224345,0.5730185909980431,0.5921296296296297,0.5764339826839827,0.693069306930693,2
skin,MLP-Morgan,scaffold_random,0.6321428571428572,0.1482697880501829,0.5702764976958525,0.5782051282051281,0.5722928009679371,0.6534653465346535,3
skin,MLP-Morgan,scaffold_random,0.6268815929832879,0.195710320422268,0.6024060685077635,0.5935064935064935,0.5957152924594786,0.6485148514851485,4
skin,MLP-Morgan,scaffold_random,0.6559714795008912,0.2534433121482335,0.6341354723707665,0.6197176096251367,0.617929783650732,0.6386138613861386,5
skin,MLP-Morgan,scaffold_random,0.5850048923679061,0.1549055415195197,0.5695939334637965,0.5861990607483715,0.5726518687665805,0.6881188118811881,6
skin,MLP-Morgan,scaffold_random,0.5640565134099618,0.0281694274058352,0.5155651340996168,0.5127450980392156,0.4906864258516002,0.5148514851485149,7
skin,MLP-Morgan,scaffold_random,0.6152626811594203,0.2804827420036265,0.6317934782608696,0.6492307692307693,0.637212643678161,0.7029702970297029,8
skin,MLP-Morgan,scaffold_random,0.6256495301271422,0.0805817304142718,0.5427860696517413,0.5379411764705883,0.5253543545819753,0.5396039603960396,9
skin,MLP-Morgan,scaffold_random,0.6441622103386809,0.2431578244164177,0.6002673796791443,0.6474201474201474,0.6025545914911461,0.698019801980198,10
skin,MLP-Morgan,scaffold_random,0.5983858978443242,0.1704397380870599,0.58675799086758,0.5837090163934426,0.5844595474311902,0.6089108910891089,11
skin,MLP-Morgan,scaffold_random,0.6235489220563848,0.1723970987430262,0.5913211719181868,0.5813632781717888,0.5614722395508422,0.5693069306930693,12
skin,MLP-Morgan,scaffold_random,0.6578326782706345,0.2214592792868997,0.6183043234138125,0.6036399409739301,0.5964139344262296,0.6138613861386139,13
skin,MLP-Morgan,scaffold_random,0.6839977540707467,0.3642856225402267,0.6735541830432341,0.6911564625850339,0.6799295774647887,0.7326732673267327,14
skin,MLP-Morgan,scaffold_random,0.5965390541661728,0.226999105508095,0.6104658053810597,0.6166166166166166,0.6129915153726849,0.6881188118811881,15
skin,MLP-Morgan,scaffold_random,0.5987795575896262,0.1697022994587843,0.5892448512585813,0.5806737588652482,0.5626073321884566,0.5693069306930693,16
skin,MLP-Morgan,scaffold_random,0.6186412128017967,0.1338019598131814,0.5712521055586749,0.5628155628155629,0.5368819776714513,0.5445544554455446,17
skin,MLP-Morgan,scaffold_random,0.5810122081308521,0.1286003516183199,0.5625814863102999,0.566066066066066,0.5638475808168354,0.6485148514851485,18
skin,MLP-Morgan,scaffold_random,0.6509825940482875,0.3335047072636314,0.6496911847276812,0.6857580824972129,0.6583955969621499,0.7277227722772277,19
skin,MLP-RDKit,scaffold_random,0.7075854700854701,0.3147406184558458,0.6243589743589744,0.6991445680068434,0.6249724660939614,0.7079207920792079,0
skin,MLP-RDKit,scaffold_random,0.7061032863849767,0.3500933540480783,0.6568075117370893,0.6954073424016382,0.6677095764925975,0.7475247524752475,1
skin,MLP-RDKit,scaffold_random,0.6512964774951077,0.2243058818938321,0.5839041095890412,0.6499125874125874,0.5868807756400545,0.7326732673267327,2
skin,MLP-RDKit,scaffold_random,0.7642857142857142,0.3769262016759596,0.6686635944700461,0.7105868814729575,0.680258325946562,0.7524752475247525,3
skin,MLP-RDKit,scaffold_random,0.7499111058433093,0.3471624637745777,0.6718027734976888,0.6753781004234725,0.673491379310345,0.7326732673267327,4
skin,MLP-RDKit,scaffold_random,0.670565953654189,0.2782743507531578,0.6193181818181819,0.6622481442205725,0.6249724660939614,0.7079207920792079,5
skin,MLP-RDKit,scaffold_random,0.6947162426614482,0.2395586994527836,0.6045743639921722,0.6371951219512195,0.6118050789293068,0.7227722772277227,6
skin,MLP-RDKit,scaffold_random,0.6740900383141761,0.2554993675336579,0.6184147509578544,0.6378205128205128,0.6244871794871795,0.7128712871287128,7
skin,MLP-RDKit,scaffold_random,0.6871603260869565,0.2459296767444846,0.5977128623188406,0.6547426932042317,0.5997850834480675,0.7079207920792079,8
skin,MLP-RDKit,scaffold_random,0.6622443338861249,0.2442753214612052,0.6087893864013267,0.6371237458193979,0.6129915153726849,0.6881188118811881,9
skin,MLP-RDKit,scaffold_random,0.7272727272727273,0.3086077971983024,0.5835561497326204,0.7849544072948328,0.5635802469135802,0.7227722772277227,10
skin,MLP-RDKit,scaffold_random,0.6683657215673782,0.3001880507112716,0.6267919719655941,0.6776785714285715,0.6292462765157213,0.698019801980198,11
skin,MLP-RDKit,scaffold_random,0.6506357103372029,0.1832418630837218,0.5866224433388613,0.5969078540507112,0.5890012789210558,0.6534653465346535,12
skin,MLP-RDKit,scaffold_random,0.6777091521617069,0.3192134382900634,0.6335204941044357,0.6907894736842105,0.6416475824920169,0.7277227722772277,13
skin,MLP-RDKit,scaffold_random,0.7558674901740595,0.4126383754601141,0.6671532846715329,0.7546621043627032,0.6810526315789474,0.7623762376237624,14
skin,MLP-RDKit,scaffold_random,0.7327249022164277,0.241385677918408,0.6015763897119829,0.6434069611780455,0.6077669902912621,0.7178217821782178,15
skin,MLP-RDKit,scaffold_random,0.6350659256837746,0.2641486199885257,0.6201917838073445,0.6451315789473684,0.6247678018575852,0.6881188118811881,16
skin,MLP-RDKit,scaffold_random,0.6616507580011229,0.225363654355449,0.6151600224592926,0.6102569616170305,0.6120500438981562,0.6534653465346535,17
skin,MLP-RDKit,scaffold_random,0.6929003200189641,0.244321859033089,0.6174588123740665,0.627051282051282,0.6211296620852934,0.698019801980198,18
skin,MLP-RDKit,scaffold_random,0.7349803481190342,0.3132363159612168,0.625435148792813,0.6955532212885154,0.6320582877959927,0.7277227722772277,19
skin,MolFormer,scaffold_random,0.7461043914133157,0.3701201340351169,0.8421052631578947,0.7671232876712328,0.8028673835125448,0.7277227722772277,0
skin,MolFormer,scaffold_random,0.6690028671551449,0.1880668644022843,0.7906976744186046,0.6938775510204082,0.7391304347826086,0.6435643564356436,1
skin,MolFormer,scaffold_random,0.7026448639157156,0.2791503219789342,0.7388059701492538,0.7615384615384615,0.75,0.6732673267326733,2
skin,MolFormer,scaffold_random,0.8042347247428917,0.3694282000144733,0.7172413793103448,0.8524590163934426,0.7790262172284644,0.7079207920792079,3
skin,MolFormer,scaffold_random,0.7540118243243243,0.3560491440644938,0.8046875,0.7518248175182481,0.7773584905660378,0.7079207920792079,4
skin,MolFormer,scaffold_random,0.7295412444153861,0.3370049739393084,0.8270676691729323,0.7586206896551724,0.7913669064748201,0.7128712871287128,5
skin,MolFormer,scaffold_random,0.7606052931492973,0.4209801982478124,0.8523489932885906,0.8466666666666667,0.8494983277591973,0.7772277227722773,6
skin,MolFormer,scaffold_random,0.76844284624605,0.3902375011117427,0.8270676691729323,0.7801418439716312,0.8029197080291971,0.7326732673267327,7
skin,MolFormer,scaffold_random,0.741533168476508,0.3574668372649503,0.8702290076335878,0.7450980392156863,0.8028169014084507,0.7227722772277227,8
skin,MolFormer,scaffold_random,0.7759024064171122,0.2611955838857484,0.8529411764705882,0.7388535031847133,0.7918088737201365,0.698019801980198,9
skin,MolFormer,scaffold_random,0.7472350230414747,0.3628400270699404,0.75,0.8203125,0.7835820895522388,0.7128712871287128,10
skin,MolFormer,scaffold_random,0.7561552521234276,0.3816572229023104,0.8778625954198473,0.7516339869281046,0.8098591549295775,0.7326732673267327,11
skin,MolFormer,scaffold_random,0.7271261154714547,0.3441978613059996,0.8702290076335878,0.7402597402597403,0.8,0.7178217821782178,12
skin,MolFormer,scaffold_random,0.7584503088152723,0.3082972429781004,0.7591240875912408,0.7819548872180451,0.7703703703703704,0.693069306930693,13
skin,MolFormer,scaffold_random,0.7738864942528737,0.3676744839629458,0.8402777777777778,0.8120805369127517,0.825938566552901,0.7475247524752475,14
skin,MolFormer,scaffold_random,0.7565862708719852,0.3964188202117621,0.7551020408163265,0.8604651162790697,0.8043478260869565,0.7326732673267327,15
skin,MolFormer,scaffold_random,0.7090398652442448,0.4628726244807575,0.8613138686131386,0.8137931034482758,0.8368794326241135,0.7722772277227723,16
skin,MolFormer,scaffold_random,0.7763497652582161,0.433506113369942,0.8098591549295775,0.8394160583941606,0.8243727598566308,0.7574257425742574,17
skin,MolFormer,scaffold_random,0.768893879842785,0.4055175779147344,0.8175182481751825,0.8057553956834532,0.8115942028985508,0.7425742574257426,18
skin,MolFormer,scaffold_random,0.7714759535655057,0.4016129961066052,0.7925925925925926,0.8045112781954887,0.7985074626865671,0.7326732673267327,19
dili,RF-Morgan,scaffold_random,0.7925182481751825,0.3909765791162303,0.6975182481751825,0.6934791934791935,0.6870896374536112,0.6877637130801688,0
dili,RF-Morgan,scaffold_random,0.8371822803195352,0.432257620985484,0.7015250544662309,0.7317908453057134,0.6658834586466165,0.6708860759493671,1
dili,RF-Morgan,scaffold_random,0.8434602767080304,0.5054233973689395,0.7437954642704322,0.7619540229885058,0.73495670995671,0.7383966244725738,2
dili,RF-Morgan,scaffold_random,0.8232063899586365,0.4550564018577659,0.7153401797175867,0.740406050955414,0.7027429880210132,0.7088607594936709,3
dili,RF-Morgan,scaffold_random,0.7845315904139434,0.397705839334203,0.6893246187363834,0.7088607594936709,0.659237958303379,0.6624472573839663,4
dili,RF-Morgan,scaffold_random,0.7712523858464249,0.3499531931713593,0.6769563940684187,0.6730189491817399,0.6737429358064048,0.679324894514768,5
dili,RF-Morgan,scaffold_random,0.793587842846553,0.2510325853498861,0.5987027427724241,0.6596140014385039,0.5079584775086505,0.5316455696202531,6
dili,RF-Morgan,scaffold_random,0.8132122507122507,0.4683427118209304,0.7341880341880342,0.7341546788206808,0.7341582836285944,0.7341772151898734,7
dili,RF-Morgan,scaffold_random,0.8227007299270074,0.4732779259970461,0.7375182481751825,0.7357629329082742,0.7214743589743591,0.7215189873417721,8
dili,RF-Morgan,scaffold_random,0.8324587706146926,0.4046846193685265,0.6944527736131934,0.710551948051948,0.6441441441441442,0.6455696202531646,9
dili,RF-Morgan,scaffold_random,0.710199375092992,0.2132495767507045,0.5799732182710906,0.6421581592171384,0.4771368770388249,0.5063291139240507,10
dili,RF-Morgan,scaffold_random,0.7919580419580419,0.4113219976961212,0.7099761940187472,0.7014344847273766,0.6942373853211009,0.6962025316455697,11
dili,RF-Morgan,scaffold_random,0.8199608610567515,0.4393599248472395,0.7217371669426464,0.7176418439716312,0.6876246793958394,0.6877637130801688,12
dili,RF-Morgan,scaffold_random,0.7936827956989247,0.4095339351318864,0.7096774193548387,0.6999715140293405,0.6967725659092137,0.70042194092827,13
dili,RF-Morgan,scaffold_random,0.8015324305060585,0.3990988172790848,0.6919814682822523,0.7074156784229171,0.6830176402544824,0.6877637130801688,14
dili,RF-Morgan,scaffold_random,0.8432958107722998,0.5530506015863436,0.7666357936734112,0.7867816091954023,0.7601214574898787,0.7637130801687764,15
dili,RF-Morgan,scaffold_random,0.7896295171576069,0.3572998118593986,0.6826601882781658,0.6747276688453159,0.6529642857142857,0.6540084388185654,16
dili,RF-Morgan,scaffold_random,0.7708762886597939,0.3879486859801208,0.6957658321060383,0.6921992481203008,0.6933464545404844,0.70042194092827,17
dili,RF-Morgan,scaffold_random,0.7944022362385321,0.4713715838338158,0.726204128440367,0.7455648926237162,0.7098516491430216,0.7130801687763713,18
dili,RF-Morgan,scaffold_random,0.8347487867542106,0.5235376212693696,0.7615258349985727,0.762012012012012,0.7594765423306329,0.759493670886076,19
dili,RF-RDKit,scaffold_random,0.8779197080291972,0.5780710254687338,0.7901094890510949,0.7879655122446022,0.7889044407685455,0.7932489451476793,0
dili,RF-RDKit,scaffold_random,0.8783587509077705,0.63755928280898,0.8215686274509804,0.8160148444190694,0.816988416988417,0.8185654008438819,1
dili,RF-RDKit,scaffold_random,0.8733062330623306,0.6055393429316194,0.8003851091142491,0.8051731633096653,0.7970311161861261,0.7974683544303798,2
dili,RF-RDKit,scaffold_random,0.8722008272714307,0.546870495297198,0.770967051775781,0.7759259259259259,0.7673360107095046,0.7679324894514767,3
dili,RF-RDKit,scaffold_random,0.842156862745098,0.4100928638610678,0.7005446623093682,0.7096492559975707,0.6783571428571429,0.679324894514768,4
dili,RF-RDKit,scaffold_random,0.8533989135222434,0.538269886512747,0.7687197181030686,0.7695508100147275,0.7691204852495175,0.7763713080168776,5
dili,RF-RDKit,scaffold_random,0.872646404744255,0.5119564956426521,0.757227575982209,0.7547349875201879,0.72991452991453,0.729957805907173,6
dili,RF-RDKit,scaffold_random,0.8787393162393161,0.6144213894092911,0.8052350427350428,0.8091991341991343,0.8051265551265552,0.8059071729957806,7
dili,RF-RDKit,scaffold_random,0.845985401459854,0.5261015463755209,0.7663138686131388,0.7598276598775103,0.7580983078162773,0.759493670886076,8
dili,RF-RDKit,scaffold_random,0.8220764617691153,0.4475664470117212,0.7273613193403299,0.7202614379084967,0.6998876384454868,0.70042194092827,9
dili,RF-RDKit,scaffold_random,0.8365942568070227,0.4481817692439598,0.7262312155929177,0.721970802919708,0.7002298113409224,0.70042194092827,10
dili,RF-RDKit,scaffold_random,0.8514357982443089,0.5171020732403251,0.7622749590834698,0.75487998843262,0.7571365832235397,0.7637130801687764,11
dili,RF-RDKit,scaffold_random,0.8046439861508354,0.379540024563814,0.686135782026193,0.6934751994992958,0.6409410925942429,0.6413502109704642,12
dili,RF-RDKit,scaffold_random,0.8843712664277179,0.6006882435406088,0.806339605734767,0.7944659776055125,0.7970039910338418,0.8016877637130801,13
dili,RF-RDKit,scaffold_random,0.891375623663578,0.6716067401605635,0.8359230220955096,0.8356837606837606,0.8354313184367488,0.8354430379746836,14
dili,RF-RDKit,scaffold_random,0.8788828726132801,0.5675458592490308,0.7749002564833285,0.792931976920741,0.7691558441558441,0.7721518987341772,15
dili,RF-RDKit,scaffold_random,0.8343076222289704,0.424691736914036,0.718683571211661,0.7061918396564066,0.6937984496124031,0.6962025316455697,16
dili,RF-RDKit,scaffold_random,0.8396170839469808,0.4889161235404567,0.7480854197349043,0.7408837408837409,0.7332463866507065,0.7341772151898734,17
dili,RF-RDKit,scaffold_random,0.8737815366972477,0.6116405130657904,0.8061926605504588,0.8054483054483055,0.8016736401673641,0.8016877637130801,18
dili,RF-RDKit,scaffold_random,0.8665786468741079,0.5651864005681113,0.7824721667142449,0.7827142857142857,0.7805868109955847,0.7805907172995781,19
dili,GPR-DPK-Morgan,scaffold_random,0.7680291970802919,0.4406650200695057,0.723065693430657,0.7176328158381997,0.7156594144507118,0.7172995780590717,0
dili,GPR-DPK-Morgan,scaffold_random,0.7798838053740014,0.4127192923938826,0.7083877995642702,0.704351232018231,0.7031138153185397,0.7046413502109705,1
dili,GPR-DPK-Morgan,scaffold_random,0.7987448295535586,0.4729485290590818,0.7334189131364999,0.7395696091348265,0.7288717288717289,0.729957805907173,2
dili,GPR-DPK-Morgan,scaffold_random,0.7783483097988875,0.4583686359677079,0.7280701754385965,0.7303039032118681,0.7254255413955976,0.7257383966244726,3
dili,GPR-DPK-Morgan,scaffold_random,0.816630355846042,0.555781649961842,0.779520697167756,0.7762704565030146,0.7677836566725456,0.7679324894514767,4
dili,GPR-DPK-Morgan,scaffold_random,0.7264718837175157,0.3009107991898013,0.651446189986786,0.6494710911462107,0.6501558143349189,0.6582278481012658,5
dili,GPR-DPK-Morgan,scaffold_random,0.8441808747220163,0.4757598220904374,0.7378799110452187,0.7378799110452187,0.7088607594936709,0.7088607594936709,6
dili,GPR-DPK-Morgan,scaffold_random,0.7996438746438747,0.487856083272881,0.7431623931623932,0.7446961009174312,0.7423224311558685,0.7426160337552743,7
dili,GPR-DPK-Morgan,scaffold_random,0.8133576642335767,0.5051368519509419,0.7514598540145985,0.7536818851251841,0.7524418625959794,0.759493670886076,8
dili,GPR-DPK-Morgan,scaffold_random,0.7577961019490255,0.3433516326560546,0.6702023988005997,0.6731619890176938,0.6328067957188397,0.6329113924050633,9
dili,GPR-DPK-Morgan,scaffold_random,0.7693051629221842,0.3967008971096775,0.7026856122600804,0.6941080079794814,0.6922077922077923,0.6962025316455697,10
dili,GPR-DPK-Morgan,scaffold_random,0.7436393393840203,0.3691148435092862,0.6885508108912364,0.6806486101211688,0.6790647287171617,0.6835443037974683,11
dili,GPR-DPK-Morgan,scaffold_random,0.7743489387325002,0.4409941446544754,0.7264413668523257,0.7147088210105623,0.706330250516297,0.7088607594936709,12
dili,GPR-DPK-Morgan,scaffold_random,0.7559737156511351,0.3886516430414379,0.6985887096774194,0.6901544401544402,0.6901960784313725,0.6962025316455697,13
dili,GPR-DPK-Morgan,scaffold_random,0.8026372059871704,0.4828119830033609,0.7401639344262295,0.7426544721302031,0.7380188275566966,0.7383966244725738,14
dili,GPR-DPK-Morgan,scaffold_random,0.8033627814192078,0.4824443597006427,0.7397050441721288,0.7427489177489177,0.7378318584070797,0.7383966244725738,15
dili,GPR-DPK-Morgan,scaffold_random,0.7257060431217734,0.3519139432540459,0.6815973276647433,0.6704918032786886,0.6626060944623646,0.6666666666666666,16
dili,GPR-DPK-Morgan,scaffold_random,0.7456553755522828,0.3814429956601736,0.6910162002945508,0.6904272500367054,0.6907085745795424,0.70042194092827,17
dili,GPR-DPK-Morgan,scaffold_random,0.7874856651376146,0.4873763984988811,0.7435134747706422,0.7438630490956073,0.738391966956274,0.7383966244725738,18
dili,GPR-DPK-Morgan,scaffold_random,0.8113045960605195,0.4944039327898074,0.7474664573222951,0.7469377581541091,0.7467227130236535,0.7468354430379747,19
dili,GPC-DPK-Morgan,scaffold_random,0.8182481751824817,0.483566267148227,0.7444160583941606,0.7391785714285715,0.7334939759036144,0.7341772151898734,0
dili,GPC-DPK-Morgan,scaffold_random,0.8153957879448075,0.5248093604752829,0.7635076252723312,0.761306351721158,0.7509839189357648,0.7510548523206751,1
dili,GPC-DPK-Morgan,scaffold_random,0.8388960205391528,0.4895900114467413,0.7387676508344031,0.7509745127436283,0.7318667504714016,0.7341772151898734,2
dili,GPC-DPK-Morgan,scaffold_random,0.8155042076736556,0.5096824806989626,0.7475395806589644,0.7623582766439909,0.7399492741891965,0.7426160337552743,3
dili,GPC-DPK-Morgan,scaffold_random,0.8305010893246186,0.4849118607403982,0.7399782135076253,0.7449592290585619,0.7212758374910906,0.7215189873417721,4
dili,GPC-DPK-Morgan,scaffold_random,0.787476141535751,0.3966339035171514,0.7007047423285861,0.6959575688073394,0.6870896374536112,0.6877637130801688,5
dili,GPC-DPK-Morgan,scaffold_random,0.8459599703484062,0.4210556656049089,0.6990733876945886,0.7226413530094511,0.6512704565030146,0.6540084388185654,6
dili,GPC-DPK-Morgan,scaffold_random,0.8051994301994302,0.400684281702056,0.7002136752136752,0.7004706889174155,0.7002298113409224,0.70042194092827,7
dili,GPC-DPK-Morgan,scaffold_random,0.8447445255474454,0.4976167162555491,0.7517153284671534,0.7459349593495935,0.741714755328462,0.7426160337552743,8
dili,GPC-DPK-Morgan,scaffold_random,0.8040479760119941,0.4416585032506934,0.7122188905547227,0.729788961038961,0.661089661089661,0.6624472573839663,9
dili,GPC-DPK-Morgan,scaffold_random,0.783663145365273,0.3336071975976506,0.6664930813866984,0.6671146953405018,0.6371243412619285,0.6371308016877637,10
dili,GPC-DPK-Morgan,scaffold_random,0.8082130635322125,0.4671328688385001,0.7382457967564351,0.728978978978979,0.7200787401574804,0.7215189873417721,11
dili,GPC-DPK-Morgan,scaffold_random,0.8035526117717898,0.4400012704082294,0.723091976516634,0.7169521299956083,0.6916317618750557,0.6919831223628692,12
dili,GPC-DPK-Morgan,scaffold_random,0.8075716845878136,0.4344404050923856,0.7223342293906809,0.712223806129722,0.7063302505162972,0.7088607594936709,13
dili,GPC-DPK-Morgan,scaffold_random,0.825944404846757,0.4970827499573695,0.7452601568068424,0.7518664909969257,0.7414375905424498,0.7426160337552743,14
dili,GPC-DPK-Morgan,scaffold_random,0.8260188087774295,0.5288821897414303,0.7612567683100598,0.7676642335766424,0.7583925026380269,0.759493670886076,15
dili,GPC-DPK-Morgan,scaffold_random,0.7640449438202247,0.3521271106329833,0.6804205891284543,0.6718117408906883,0.6526169026169026,0.6540084388185654,16
dili,GPC-DPK-Morgan,scaffold_random,0.7757731958762886,0.3967241049933807,0.7016936671575846,0.6950854700854701,0.693314162473041,0.6962025316455697,17
dili,GPC-DPK-Morgan,scaffold_random,0.8264048165137615,0.5098533123452698,0.7515051605504588,0.7583946980854197,0.741954484605087,0.7426160337552743,18
dili,GPC-DPK-Morgan,scaffold_random,0.8500570939194976,0.5496396728181264,0.7744076505852127,0.7752326413743738,0.7721153846153846,0.7721518987341772,19
dili,SVC-DPK-Morgan,scaffold_random,0.7777372262773723,0.4649621587742543,0.7353649635036497,0.7296325309784931,0.7282110091743119,0.729957805907173,0
dili,SVC-DPK-Morgan,scaffold_random,0.7890341321713871,0.4803529648934276,0.7413943355119825,0.7389647735442129,0.7298375605585636,0.729957805907173,1
dili,SVC-DPK-Morgan,scaffold_random,0.817643702752817,0.4922819119974855,0.7390885750962772,0.7534013605442177,0.7314230208839243,0.7341772151898734,2
dili,SVC-DPK-Morgan,scaffold_random,0.7889744686920552,0.484976247932536,0.7350235344458709,0.7501897965381112,0.7269191991934323,0.729957805907173,3
dili,SVC-DPK-Morgan,scaffold_random,0.8320261437908496,0.5288754898852427,0.7633986928104575,0.7654808959156785,0.7467948717948718,0.7468354430379747,4
dili,SVC-DPK-Morgan,scaffold_random,0.7409337835853765,0.355009310355639,0.6790485978564087,0.675974025974026,0.6768945521967535,0.6835443037974683,5
dili,SVC-DPK-Morgan,scaffold_random,0.8433654558932542,0.4046265533574637,0.6867309117865086,0.7191959624086322,0.6323593073593073,0.6371308016877637,6
dili,SVC-DPK-Morgan,scaffold_random,0.7806980056980057,0.4262478475260149,0.7127136752136752,0.7135349635349635,0.712665810868635,0.7130801687763713,7
dili,SVC-DPK-Morgan,scaffold_random,0.8204379562043796,0.4965752329642063,0.7513138686131386,0.7452978056426333,0.7448320413436693,0.7468354430379747,8
dili,SVC-DPK-Morgan,scaffold_random,0.7584332833583208,0.3988703648064682,0.6910044977511244,0.7082379862700229,0.6397081179689875,0.6413502109704642,9
dili,SVC-DPK-Morgan,scaffold_random,0.7439369141496801,0.248192699719217,0.6225636066061597,0.6256482611348383,0.5904548126770349,0.5907172995780591,10
dili,SVC-DPK-Morgan,scaffold_random,0.7635024549918167,0.438146382599206,0.7238134206219313,0.7144333570919459,0.7132978243206645,0.7172995780590717,11
dili,SVC-DPK-Morgan,scaffold_random,0.7702092428119826,0.4042218164903016,0.7072482312208339,0.6971009305654975,0.6857439793577982,0.6877637130801688,12
dili,SVC-DPK-Morgan,scaffold_random,0.7720280764635603,0.3956734088212477,0.7020609318996416,0.6937007874015748,0.69412684274626,0.70042194092827,13
dili,SVC-DPK-Morgan,scaffold_random,0.7996436208125446,0.4819184130491536,0.7370634354953671,0.744918998527246,0.732634971796938,0.7341772151898734,14
dili,SVC-DPK-Morgan,scaffold_random,0.8126246793958393,0.5156077812203607,0.75317041892277,0.7625221631205674,0.7492693073212717,0.7510548523206751,15
dili,SVC-DPK-Morgan,scaffold_random,0.7375113877922866,0.3634861185925341,0.6860385666565442,0.6775467323576293,0.6570310685509084,0.6582278481012658,16
dili,SVC-DPK-Morgan,scaffold_random,0.7737113402061856,0.4052411137734795,0.7044918998527245,0.7007663389242336,0.7019845825815975,0.7088607594936709,17
dili,SVC-DPK-Morgan,scaffold_random,0.7969466743119267,0.4969828830850096,0.7462370986238532,0.7507664233576642,0.7380188275566966,0.7383966244725738,18
dili,SVC-DPK-Morgan,scaffold_random,0.8191906936911219,0.4614947496677323,0.7309449043676848,0.7305500142490737,0.7299145299145299,0.729957805907173,19
dili,GPR-RBF-RDKit,scaffold_random,0.7930656934306569,0.4599545550426454,0.7326642335766423,0.7273213521608901,0.7273903666427032,0.729957805907173,0
dili,GPR-RBF-RDKit,scaffold_random,0.828322440087146,0.5333062484886077,0.7687363834422658,0.7645860145860146,0.7655280341050132,0.7679324894514767,1
dili,GPR-RBF-RDKit,scaffold_random,0.835615461417772,0.5234361703963464,0.7612323491655969,0.7622047244094489,0.7594251420226881,0.759493670886076,2
dili,GPR-RBF-RDKit,scaffold_random,0.8311225217515332,0.4963259215674325,0.7480744544287548,0.7482514987153868,0.7468309357641363,0.7468354430379747,3
dili,GPR-RBF-RDKit,scaffold_random,0.8056644880174292,0.4803529648934276,0.7413943355119825,0.7389647735442129,0.7298375605585636,0.729957805907173,4
dili,GPR-RBF-RDKit,scaffold_random,0.8296138599324622,0.4796886541282074,0.7405300249596242,0.7391605839416058,0.7397891963109354,0.7468354430379747,5
dili,GPR-RBF-RDKit,scaffold_random,0.8490733876945886,0.576949959679343,0.7942550037064493,0.7828084924479909,0.77885443583118,0.7805907172995781,6
dili,GPR-RBF-RDKit,scaffold_random,0.8189458689458691,0.510812337617816,0.7549145299145299,0.7558987558987559,0.754920838682071,0.7552742616033755,7
dili,GPR-RBF-RDKit,scaffold_random,0.8032846715328468,0.4063969657192679,0.7005109489051096,0.7059220389805098,0.7023492907801419,0.7130801687763713,8
dili,GPR-RBF-RDKit,scaffold_random,0.7508995502248875,0.3966901457194239,0.7021739130434783,0.6945887445887446,0.6783571428571429,0.679324894514768,9
dili,GPR-RBF-RDKit,scaffold_random,0.8359619104299956,0.5717235896295868,0.7905445618211575,0.7812545009361946,0.7837591240875912,0.7890295358649789,10
dili,GPR-RBF-RDKit,scaffold_random,0.8224222585924713,0.4704487229088552,0.739473292664782,0.7310508182601205,0.7325640652300525,0.7383966244725738,11
dili,GPR-RBF-RDKit,scaffold_random,0.7857142857142856,0.4606083870615651,0.7367153394550655,0.7240666856654318,0.718385424168227,0.7215189873417721,12
dili,GPR-RBF-RDKit,scaffold_random,0.7812873357228196,0.3733712172138823,0.6890681003584229,0.6843331391962726,0.6858615611192931,0.6962025316455697,13
