SMILES,LOG SOLUBILITY PH 6.8 (ug/mL),uidx
Cc1nnc(-c2ccccc2-c2c[nH]nc2C)s1,1.490239485,2101
Cc1cc(C)c(-c2csc(NC(=O)Cn3cnnn3)n2)c(C)c1,-0.920818754,1866
c1cnc(NCCc2cccc3cccnc23)nc1,1.567731963,1564
Fc1cccc(N[C@H]2CCCN[C@H]2Cc2ccccc2)c1,1.62930764,1715
Cn1cc(-c2nc(C(F)(F)F)c[nH]2)cn1,1.604009932,2048
Fc1ccc(-n2cc(/C=C/c3ccnnc3)nn2)cc1Cl,-0.568636236,1879
CC(C)(C)c1ccc(C(=O)Nc2ccc(C(=O)Nc3ccccc3)cc2)cc1,-0.397940009,1818
CN(C)[C@@H]1CN(C(=O)COc2ccccc2)C[C@H]1O,1.920645001,1744
COc1ccc2c(c1)C(=O)N(c1ccccc1OC)C(=O)C2,1.605089462,2091
CC(C)(CO)NCCCCn1c2ccccc2c2ccccc21,1.501880494,992
COc1cccc(OCCCN)c1-c1cc(Nc2cnc(C#N)cn2)n[nH]1,1.592620821,1502
O=C(CNc1ccc(C(=O)N2CCCC2)cc1)N1CCCCC1,1.734399743,836
C#CCN1CCN(Cc2nc(O)cc(C(F)(F)F)n2)CC1,1.632659713,1620
O=c1[nH]c2ccccc2n1C1CCN(Cc2nnc(-c3cc4c(s3)CCCC4)o2)CC1,0.389166084,1754
Cc1noc(C2CCN(C(=O)C3(c4cccc(F)c4)CCC3)CC2)n1,1.882524538,858
O=C(C1CC1c1ccccc1F)N1CCC(n2c(=O)[nH]c3ccccc32)CC1,1.697665163,1682
Clc1cc2c(NC3CCCC3)nnc(-c3ccncc3)c2cc1Cl,-0.721246399,1858
O=C(Nc1ccc2sccc2c1)N1CCCN(C(=O)Oc2ccccc2)CC1,1.57818061,1481
COc1ccc(-n2c(Cn3cnc(C#N)n3)nc3ccccc32)cc1,1.556543708,244
O=C(NCc1cccnc1)c1sccc1-c1ccccc1,1.816771412,1396
Cc1cc(Nc2ccccn2)cc(C2CCCN(CC(=O)Nc3ncc(C)s3)C2)n1,1.81640703,1387
Cc1cc(C(=O)N2CCOC(C)(C)C2)cc(C)c1OCc1cccnc1,1.688864568,798
CC(C)Cc1sc(N)nc1-c1ccc(P(=O)(O)O)o1,1.8409212,981
CC(C)(C)OC(=O)NCc1ccc(C(=N)NC(=O)OCc2ccccc2)cc1,0.413299764,1352
O=C(c1cnc(-c2ccccc2)s1)N1CCOC2(CCCC2)C1,1.591064607,1035
Cc1c(C(=O)N2CCC(C(=O)Nc3ccc4c(c3)OCO4)CC2)oc2c(F)cccc12,1.042181595,1153
COc1ccc2nc(NCc3cnn(C)c3)ccc2c1,1.541329578,1332
COc1ccc(C)cc1-n1ccc(C(=O)Nc2c3c(nn2C)CCC3)n1,1.521138084,1199
CC(C(=O)Nc1ccccc1)N1CCCN(c2nccs2)CC1,1.569958818,354
O=C(NCCc1cccc2cccnc12)C1CCCCC1,1.620136055,1741
Fc1cccc(CCNCc2cc(-c3ccccc3)cn3nnnc23)c1,1.137037455,1206
COC(=O)[C@]12CCC(C)(C)CC1C1C(=O)C=C3[C@@](C)(CC[C@H]4C(C)(C)C(=O)C(C#N)=C[C@]34C)[C@]1(C)CC2,0.498310554,1766
O=C(NCCc1cn2c(n1)CCCC2)c1ccccn1,1.677606953,1246
O=C(Cc1ccc2c(c1)CCC2)Nc1nc2ccccc2o1,0.559906625,528
COc1cc(-c2ccc(C)s2)cc2c1OCCN(c1noc(C)n1)C2,0.478566496,1560
CC1Cc2ccccc2N1C(=O)CN1CCC(n2c(=O)[nH]c3ccccc32)CC1,1.738780558,824
Nc1nc(N)c2c(Cl)c(Br)ccc2n1,1.391111614,1266
CN(C)c1ccc(C(=O)N2CCN3C(=O)N(Cc4ccccc4)C(=O)[C@H]3C2)cc1,1.133538908,1525
Cc1cccc(CNc2cccc3c2CCN(S(C)(=O)=O)C3)c1,-0.455931956,1913
N=C1/C(=C\c2ccco2)C(=O)N=C2Sc3ccccc3N12,-0.13667714,2013
Cc1cc(C(=O)Nc2ncccc2C)c2ccccc2n1,1.643156466,1573
c1cnc(-n2cccn2)c(CNC2CCCC2)c1,1.4827307,966
O=C(Nc1ccc(C(=O)O)c(O)c1)c1ccc(NC(=O)c2cccs2)cc1,1.734559822,830
CN(CC(=O)Nc1ccncc1)C1CCCC1,1.610553705,911
N#Cc1ccc(N2CCc3c(ncn3C3CC3)C2)nc1,1.658202253,542
COc1ncccc1NC(=O)c1cccc(C)n1,1.378034322,1750
CON(C)C(=O)c1cc(C)ccc1NS(C)(=O)=O,1.522313795,216
O=C(NC1CCCCC1)N1CCc2nc3ccccn3c(=O)c2C1,1.698535493,1613
c1ccc2c(c1)nnn2Cc1ccc2c(c1)OCO2,-0.017728767,1840
O=C(O)CCn1c2ccccc2c2ccccc21,1.716086854,615
CCN(CC)C(=O)N1CCC(C(=O)O)CC1,1.779452183,1441
CCCNC(=O)C1(Cc2ccccn2)CCOCC1,1.930745328,257
O=C(Nc1nc2ccccc2[nH]1)C1CC(=O)N(c2cccc(C(F)(F)F)c2)C1,-0.086186148,1982
Cc1cnc(CS(=O)(=O)C2CCCC2)cn1,1.558708571,1951
Cc1cccc(OC2CN(C(=O)Cn3c(C)nn(-c4ccccc4)c3=O)C2)c1,0.7084209,1424
CS(=O)(=O)CCNc1ccc2ccc(F)cc2n1,1.728191399,368
C=CC(=O)N(C)CCOc1c(N)ncnc1-c1cc(F)cc(NC(=O)c2ccc(C3CC3)cc2F)c1C,1.770115295,86
CS(=O)(=O)NC1CCN(C(=O)NCCc2ccc(F)cc2)CC1,1.83193373,660
C[n+]1cc2c3c(ccc2c2ccc4cc5c(cc4c21)OCO5)OCO3,1.50758604,852
O=C(NCc1ccccn1)c1ccc(F)cc1Cl,1.593286067,1070
Cc1cc(C)n(-c2ccc(CNC(=O)c3ccc4c(c3)CCO4)cn2)n1,0.586587305,1462
CC1(COc2ccc3c(c2)ncn3-c2ccc3cccc(N4CCC(N)CC4)c3n2)COC1,1.516204735,1599
CC(C)(C)n1cc(CNc2cccnc2)cn1,1.405687787,1315
Cc1ccc(Cn2nc(C)c(C(N)=O)c2Cl)cc1,1.387567779,441
COc1ccc(-c2nc(C3CCN(C(=O)c4sc(C)nc4C)CC3)[nH]c2C(N)=O)cc1,1.790918195,682
Cc1ccc(-c2noc(CCC(=O)N3CCCC3(C)C)n2)cc1F,1.610873,1308
C[C@@H](C(=O)N1CCCC1)N1CCC(n2c(=O)[nH]c3ccccc32)CC1,1.60906055,193
Nc1nnc(-c2ccc3c(c2)OCCO3)o1,1.368658712,490
CC1(C)CN(C(=O)c2cncc(Br)c2)CCO1,1.920540717,1212
O=C(NCCc1ccc(O)c(O)c1)Nc1ccccn1,1.67660217,1713
COc1cccc2c1OC(C)(C)[C@@H]1C[C@H]3CNCC[C@H]3O[C@@H]21,1.727785174,237
O=C(CSCCCn1c(=O)[nH]c2ccccc21)N1CCCCC1,1.77524626,1627
N#C/C(=C\c1ccc(O)c(O)c1)C(=O)NCc1ccccc1,1.628695383,2058
O=C(O)c1ccccc1-n1cnc(CN2CCCC2)c1,1.588383768,770
Cc1cccc(-n2c(S)nnc2CNc2ccc(F)cc2)c1,1.700357528,1538
Cc1nnc(NCCc2ccc3c(c2)OCO3)c(C#N)c1C,1.350248018,99
Cc1cccc(NC(=O)c2noc3c2CCCC3)n1,1.232233521,1582
O=C(Nc1nncs1)c1ccc(N2CCC3(CCCCC3)C2)nc1,-0.180456064,1828
Cc1nc(Nc2ccc(F)cc2)nc2c1ncn2-c1ccc(F)cc1,-0.853871964,1875
Cn1cc(-c2cn3nccc3c(-c3cnn([C@]4(CC#N)C[C@@H](C#N)C4)c3)n2)cn1,0.342422681,14
Cc1cccc(OCC(=O)Nc2ccn(C)n2)c1,1.637989781,1586
CN1CCN(C(=O)C2(NC(=O)c3ccc(C(F)(F)F)cc3)CCCC2)CC1,1.88149878,844
CC(C)C(=O)N1CC(Cc2nccc3ccn(C)c23)C1,1.79719827,564
Cc1cn(CCN2CCN(c3ccccc3-c3cc(C#N)cc(C(=O)NCCCN4CCCC4)c3)CC2)c2ccccc12,1.501059262,974
CC(C)c1cc(NC(=O)Cn2nc(-c3ccccc3)ccc2=O)[nH]n1,0.813580989,1957
Cc1cc(C)n(-c2ccc(C(=O)NCc3cccnc3)cc2)n1,1.65724713,607
COCC(=O)N1CC[C@H](c2nnc(-c3ccc(C)cc3)o2)C1,1.722140125,757
Cc1cccc(-c2nc(CN(Cc3cnn(C)c3)C(C)C)c(C)o2)c1,1.331427297,1037
CC(C)c1cccc(CN2C(=O)N(C)C3(CCCCC3)C2=O)n1,1.544440137,1095
Cc1ccc(S(=O)(=O)N2CCC[C@H](C(=O)NC3CCOCC3)C2)cc1,1.733598461,800
CC(C)NS(=O)(=O)c1ccc2c(c1)oc(=O)c1cc(S(=O)(=O)NC(C)C)ccc12,-0.327902142,2141
Cc1noc(C(C)C)c1C(=O)Nc1ccccn1,1.765445018,1259
CN1C(=O)N(CC(=O)Nc2ccccc2-c2ccccc2)C(=O)C1(C)C,1.271609301,502
c1ccc(OCc2nc3cc4ccccc4cc3[nH]2)cc1,-0.537602002,1919
Cc1ccc2c(CC(=O)NCc3cccs3)coc2c1,0.786751422,380
Cc1ccc(C(=O)C(=O)Nc2c(C)nn(C)c2C)cc1,1.5132176,609
CCN(C(=O)c1cc(NC(C)=O)ccc1F)C1CCCC1,1.688775655,811
Cc1ccc(-c2ccnc(O)c2C#N)cc1,1.068185862,1432
Cc1cc(C)cc(C(=O)NCCCNc2ncccn2)c1,1.720448737,2168
COc1ccc2nc(C)nc(N3CC(O)(c4ccc(F)cc4)C3)c2c1,1.288472801,632
Cc1ccccc1N1C(=O)c2ccc(C(=O)NC(C)(C)C)cc2C1=O,1.69818757,2147
Cc1ccccc1-c1nc(Cn2ccnc2C(C)C)c(C)o1,1.690284703,95
COc1ccccc1-n1cc2c(c1-c1ccccc1Br)c(=O)n(C)c(=O)n2C,-0.091514981,1855
N#Cc1ccc(NS(=O)(=O)c2c[nH]c3nc(Cl)ccc23)c(F)c1,1.117271296,1787
Oc1ccc(CN2CCN(c3cccc(Cl)c3)CC2)cc1,0.342422681,507
COc1ccc(-c2nnc3ccc(C(F)(F)F)cn23)cc1OC(C)C,1.360025089,584
CN(Cc1nc(N)c2ccccc2n1)Cc1ccc(F)cc1F,1.634174872,728
O=c1[nH]c2ccccc2n1C1CCN(CCc2ccccn2)CC1,1.748962861,823
O=C(Nc1ccc(S(=O)(=O)Nc2ccnn2-c2ccccc2)cc1)c1ccco1,1.801815169,582
COCc1ccccc1CNc1ccc2nnc(-c3ccccc3)n2n1,0.447158031,578
COc1cccc(-c2nnn(Cc3cc(F)cc4cccnc34)n2)c1,-0.853871964,1926
Cn1c(CNC(=O)Cc2ccccc2)nc2ccccc21,1.650987094,1319
Cc1nccc(-c2cccc(NCC(=O)N3CCCCCCC3)c2)n1,1.745387121,1225
COc1cccc(N(C)CCC(=O)N2CCC(c3ccc(-c4ccc(N)nc4)cn3)CC2)c1,1.672282625,909
COc1cccc(CNc2ncc(-c3ccccc3)n2C)c1,1.37051309,600
Cn1ccnc1CN1CCN(Cc2ccc(F)cc2C#N)CC1,1.642365581,387
COC(=O)c1c(C)[nH]c(C(=O)OCC(=O)N(C)Cc2cccs2)c1C,1.608526034,1287
COc1ccc(C(=O)C2CCN(CC(=O)N(Cc3nc4c(c(=O)[nH]3)COCC4)CC3CC3)CC2)cc1,1.975431809,454
O=C(CCc1ccc(Cl)cc1)N1CCCC(c2n[nH]cc2-c2cccc(F)c2)C1,0.591064607,1388
O=C(NCc1ccc(O)c(O)c1)c1ccc2ccccc2n1,1.743509765,1775
COc1cc2c(cc1NC(C)=O)oc1ccccc12,1.536558443,1257
CS(=O)(=O)c1ccc(-c2cnc(NCc3ccco3)n3cnnc23)cc1,1.561101384,1477
Cc1ccc(C(=O)Nc2ccccc2C#N)cc1,1.016197354,1580
Cc1cc(CNc2ncc(C(F)(F)F)cc2Cl)no1,1.428458774,698
Cc1nn(-c2ccc(C(=O)O)cc2C#Cc2ccccc2)c(C)c1C,1.666424373,128
N#Cc1cc2c(nc1SCc1cccnc1)CCCCCC2,-0.657577319,1932
CCOC(=S)SCC(=O)Nc1nc(-c2ccc(C3CCCCC3)cc2)cs1,0.338456494,1265
CC(=O)c1ccc(OCCCCN2CCCC2)cc1,1.559667278,961
COC(=O)c1cc(F)c(C)c(NC(=O)CCCc2ccccn2)c1,1.633468456,1198
O=C(Cn1cccc(C(=O)Nc2cccc(-n3cccn3)c2)c1=O)NC1CCCCC1,-0.096910013,1917
CC(C)CC(=O)Nc1ccc(Cl)c(C#N)c1,1.3818368,2092
Cc1cccnc1NC(=O)CCc1ccc(F)cc1,1.580468784,1765
O=C(Nc1ccc(Cl)cn1)C1(c2cccc(Cl)c2)CC1,-0.48148606,1794
CN(CCC#N)Cc1cc(C#N)ccc1F,1.496929648,1764
CC(=O)N1CCN(c2c(Cl)cccc2NC(=O)COc2ccccc2Cl)CC1,1.290034611,93
Cc1csc(N(C(=O)c2ccc(-n3cncn3)c(F)c2)C2CC2)n1,1.727053011,518
Cc1ccc(C(=O)C(=O)NC2CCCC2)cc1,1.480006943,598
N#CC1(NC(=O)CN2CCOCC2)CCCCCC1,1.653791187,1132
O=S(=O)(c1cn[nH]c1)N1CCCC(c2cccc(-c3cccc(Cl)c3)n2)C1,0.161368002,751
CC(C)(C)c1noc(COc2ccccc2C#N)n1,1.610873,2067
COC1CCN(C(=O)Nc2cc(C(F)(F)F)cc(C(F)(F)F)c2)CC1,1.853576544,765
CN(Cc1nnc(C2CC2)n1C)C(=O)C1C2CC3CC(C2)CC1C3,1.666892211,727
CN(C)C(=O)Cc1nc(-c2cc3cc(Cl)ccc3o2)cs1,0.382017043,2045
CN1CC(=O)N(CCOc2ccccc2)C1=O,1.36267093,2172
N#Cc1cccc(-c2ccc3[nH]ccc3c2)n1,0.562292864,838
Cc1noc(C)c1CC(=O)N1CCc2[nH]c3ccc(Br)cc3c2C1,0.11058971,1420
O=C1Nc2ccccc2O[C@H]2C[C@@H]1N(Cc1cccnc1)C2,1.974741905,1520
Cc1ccc(CNC(=O)c2cccs2)cn1,1.718750735,1386
Cc1cccc(N(C)C(=S)Oc2ccc3ccccc3c2)c1,-0.15490196,1967
c1ccc(COc2ccc(CNCC3CCNCC3)cc2)cc1,1.401572846,1157
O=C(CSc1nc2nc(O)cc(O)c2s1)c1ccc(-c2ccccc2)cc1,0.84509804,113
O=C(NC1CC1)c1cccnc1Oc1ccccc1,1.814513952,732
COc1cccc(-c2ocnc2C(=O)Nc2ccc(-c3ccc(C)o3)cc2)c1,-0.397940009,2100
O=C(O)/C=C/c1ccc(Cn2ccnc2)cc1,1.704150517,616
CC1=NC(Nc2nc(C)c3ccccc3n2)=NC(C)(C)C1,-0.180456064,2078
COc1ccnc(N2CC(n3nc(C)cc3C)C2)n1,1.579326204,795
CCC(=O)Nc1cccc(C(=O)N2CCN(C)Cc3ccccc32)c1,-0.698970004,1908
Cc1ccc(-c2ccnc(N3C[C@@H](C)NC[C@@H]3C)n2)c(C)n1,1.413634997,1277
COc1ccccc1-c1nn(-c2ccccc2)cc1CO,1.295127085,915
O=C(c1ccco1)N1CCCC(C(=O)N2CCc3ccccc3C2)C1,1.843544212,2056
O=C(Nc1ccccn1)c1cccc2ccccc12,1.547282308,1727
Cc1csc(N(C(=O)c2cc3c(C)nn(C)c3s2)C2CC2)n1,1.758381942,478
Brc1ccc(-c2nnc(Cn3cnc4ccccc43)o2)o1,1.797475288,356
CC(C)c1noc(CN2CCC(n3c(=O)[nH]c4ccccc43)CC2)n1,1.72427587,985
CC(C)c1nc(O)c2nnn(C[C@@H]3CCCN(C(=O)C(C)(C)C)C3)c2n1,1.64246452,943
O=C(c1ccc(-n2cccn2)nc1)N1CCN(c2ccccc2O)CC1,1.62838893,118
Cc1cc(C(=O)NCC2CC2)n2nccc2n1,1.702344358,1526
CCc1nnc(NC(=O)c2ccc3cc(OC)ccc3n2)s1,0.620136055,1468
O=C(c1cccc(N2CCNC2=O)c1)N1CCc2ccccc2C1,1.626340367,1333
Cc1nnc(NCc2cccnc2)c2ccccc12,1.476106717,938
CC(=O)c1c(C)n(S(=O)(=O)c2ccc(C)cc2)c2ccc(NS(=O)(=O)c3ccc(C)cc3)cc12,-0.27572413,1986
NCCN1CCN(C/C=C/C(=O)N2CCC[C@@H](n3nc(-c4ccc(Oc5ccccc5)cc4)c4c(N)ncnc43)C2)CC1,1.480006943,69
Nc1cnc(Cc2ccc(F)cc2)nc1,1.582404298,654
O=C(NCCCn1ccnc1)N1CC2(CCCC2)c2ccccc21,1.799891685,1569
CNCC(=O)Nc1cc(Cl)c(OCCOC)c(Cl)c1,1.941014244,2112
CONC(=O)c1ccccc1Nc1cc(Nc2cc(C)nn2C(C)C)ncc1Cl,1.384263786,1640
Cc1nc(O)cc(C2CCN(c3cnccn3)CC2)n1,1.704922291,417
CN(C)c1ccc(Cn2c(=O)[nH]c3ccccc3c2=O)cn1,0.414973348,709
CCN(CC)CCCNc1ncc(-c2cc(C)no2)c(-c2ccco2)n1,1.843544212,1217
Cc1nc2cc(NC(=O)CCc3c(C)nc4c(c(C)nn4C)c3C)ccc2o1,0.968482949,452
O[C@@H]1CO[C@H]2C[C@@H]1Nc1c(Cc3ccccc3)cccc12,1.476541809,1047
Cc1ccc(-n2cc(C(=O)NCCN(C)C)nn2)cc1C,1.453624074,1073
Cc1ccc2c(CC(=O)N(C)Cc3nnc4n3CCC4)coc2c1C,1.736715134,768
O=C(Cc1ccc2c(c1)CCCC2)Nc1ccc(-n2cnnn2)cc1,-0.022276395,1788
Cc1cc(NC(=O)c2ccc(Cl)cc2F)no1,0.84509804,2148
Cc1nccc(-c2cccc(NCC(=O)NCC(=O)N3CCCC3)c2)n1,1.842297134,612
Cc1ccc(CN(C)C(=O)c2cn(Cc3ccccc3F)nn2)cc1,1.056904851,1140
N#Cc1ccc(COc2ccccc2C#N)cc1,0.23299611,2061
CCc1ccc2nc(C)cc(C(=O)N3CC(c4cccnc4)C3)c2c1,1.594171479,424
CC1(c2ccn[nH]2)CCN(Cc2ccco2)CC1,1.321805484,258
O=C(NCCNC(=O)c1cc(-c2ccccc2)nc2ccccc12)c1ccco1,1.575649615,575
CCOc1ncccc1-c1nc(C)cc(NC)n1,1.560504415,1517
CCc1cnc(CN2C(=O)NC3(CCC3)C2=O)o1,1.510142699,1088
O=C(CCc1ccco1)Nc1ccccc1OC(F)F,1.649626887,1023
O=C(NCCNc1ncccc1C(F)(F)F)c1cnc2ccccn2c1=O,1.823474229,720
CN(c1ccccc1)S(=O)(=O)c1csc(C(=O)Nc2ccc(C(=O)O)cc2)c1,1.904607364,1964
CSc1ncccc1C(=O)Nc1ccc(N2CCCCC2=O)cc1,0.952792443,705
CC(=O)NC1(c2ccc(F)cc2)CCN(Cc2ccc(OC3CCCC3)cc2)CC1,1.859738566,1767
O=C(CCCOc1ccccc1)N1CCCC1,1.484299839,1485
C=CC(=O)N1CCC[C@@H](n2nc(-c3cccc(C(=O)Nc4ccc(C(C)C)c(C)c4)c3)c3c(N)ncnc32)C1,-0.769551079,1892
Cc1ccc2c(c1)c(Cn1ccnc1-c1cccc(C)n1)nn2C,1.516535374,1479
O=C(c1ccncc1)N1CCC(c2cnccn2)CC1,1.786467477,1533
CS(=O)(=O)CCN1CCC(n2c(=O)[nH]c3ccccc32)CC1,1.798305282,1622
Cn1ccc2c(C(=O)Nc3ncn(Cc4cccnc4)n3)cccc21,1.62838893,590
CCN1C(=O)C(=O)N(Cc2sc3ccccc3c2Cl)C1=O,-0.522878745,2156
NC(=O)Cn1ccc(-c2ccccc2)n1,1.607347777,734
Cn1cc(NC(=O)c2csc(Cc3ccccc3)n2)cn1,1.538322333,1631
O=C(CCn1cncn1)N(CC#Cc1ccccc1)C1CCCC1,1.351409752,1188
O=C(CCc1ccccc1)N1CCC(c2cccc(Cc3ccc(F)cc3)n2)CC1,0.653212514,384
N#Cc1cc(F)c(N2CCN(CCO)CC2)c(F)c1,1.615739689,544
Cc1ccc(-c2ccccc2-c2nc3c(cnn3C3CCN(C)CC3)[nH]2)o1,1.606918526,867
CCN(C(=O)N1CCC(OC2CCOCC2)CC1)C(C)C,1.748962861,1390
CN(CCc1ccccc1)C(=O)CC#N,1.51201697,1406
CN(C)c1nc(CN2CCOCC2)nc2scc(-c3cccs3)c12,1.757927183,1438
Cc1nc2cc(NC(=O)CCc3c(C)noc3C)ccc2o1,1.592509848,1044
CCN(C(=O)N1CCC(CC(=O)N2CCN(C)CC2)CC1)C(C)C,1.910250772,1356
N#Cc1ccccc1N1CCC(N)CC1,1.738225448,1009
c1cnn(-c2ccc(-c3ccc(NC4CC4)nn3)cc2)c1,-0.107905397,2072
Cc1cc2cc(C(=O)N(Cc3ccc4c(c3)OCO4)C3CC3)ccc2o1,1.069668097,1237
Cc1c(NC(=O)c2cc(C(N)=O)nc3cc(F)ccc23)c(C(F)(F)F)nn1Cc1ccc(C#N)cc1,-0.744727495,1846
COc1cc2c(cc1OC)-c1[nH]nc(NCc3c(Cl)cccc3Cl)c1C2=O,-0.537602002,1853
Cc1cc(NC(=O)N2Cc3cc4c(cc3C3(CCCC3)C2)OCCO4)no1,-0.522878745,1905
N#Cc1cccc(CN2CCOC[C@H](Oc3ccccc3)C2)c1,1.723044992,1353
Cc1ccc(Cn2ccn(-c3ccc(F)c(F)c3)c(=O)c2=O)cc1,-0.455931956,1925
Cc1nc2ccc(C(=O)NCCCc3ccc(F)cc3)cc2[nH]1,1.680335513,1756
Cc1cc(C)c2c(N(C)CCC(C)C)ncnc2n1,1.573683693,661
CC(C)(C)C[C@@H]1COCc2nc(OCc3ccccn3)cc(=O)n21,1.7930916,976
Cc1cccc(C)c1OCC(=O)N(C)C1(C#N)CCC1,1.748730556,1181
Cc1noc(C)c1CS(=O)(=O)Cc1cccc2c1OCCO2,1.726727209,995
Clc1ccc2[nH]c(COc3ccccc3)nc2c1,1.470263447,1559
O=C(c1ccc(F)cc1)N1Cc2nc[nH]c2C[C@H]1c1nc(-c2ccc(Cl)cc2)no1,1.305351369,1672
CC(=O)Nc1ccc(S(=O)(=O)NC2=NCN(Cc3ccccc3)CN2)cc1,1.78497371,1545
COc1ccccc1C(=O)Nc1cccc(C#N)c1,1.519040039,814
N#CC[C@H](C1CCCC1)n1cc(-c2ncnc3[nH]ccc23)cn1,1.538196578,16
O=C(CCCc1ccc(F)cc1)N1CCN(c2ccccc2)C(=O)C1,1.692053365,657
COc1cc(OC)c(OC)cc1CNc1ccc(N2CCOCC2)c(C(=O)O)c1,1.465680212,1251
COc1ccc(CC(=O)N2CCc3[nH]c4ccc(Cl)cc4c3C2)cc1OC,0.826074803,1475
Cc1cc(F)ccc1C1C(=O)NCCN1C(=O)c1ccc2nccn2c1,1.793790385,43
O=C(Nc1ccn(Cc2ccc(O)cc2C(F)(F)F)n1)c1c(F)cccc1F,1.637989781,444
CN1C(=O)COc2ccc(NC(=O)CCN3C(=O)COc4ccc(Cl)cc43)cc21,0.176091259,926
CCN1CCC(CNC(=O)c2cc(C)nc3cc(F)ccc23)CC1,1.57054294,110
CC(C)C[C@@H](CO)n1cc(-c2ccccc2Cn2cccn2)nn1,1.230704314,773
OCCCCCn1cc(-c2ccccc2-c2ccco2)nn1,1.04453976,1068
CN(C)c1cccc(C(=O)N2CCCC(c3cccc(-c4cccs4)n3)C2)c1,0.322219295,281
CSCC[C@@H](CO)n1ccnc1-c1oc2ccccc2c1C,1.864511081,557
Cc1c(Nc2ccc3nccnc3n2)cnn1C,1.501333179,2083
Fc1ccc2oc(Cn3nnc(-c4ccsc4)n3)nc2c1,1.480581787,1985
Nc1nc(N)c2c(OCC3CCN(Cc4c(Cl)cccc4Cl)CC3)cccc2n1,-0.397940009,1806
CC(C)(C)c1nnnn1CC(=O)NC12CC3CC(CC(C3)C1)C2,1.412292509,769
COc1cc(CNC(=O)NC2CCCCC2)cc(OC)c1O,1.892150278,577
Cc1cc(C(=O)NC2CCN(c3nc(-c4cccs4)nc4ccccc34)CC2)on1,-0.017728767,1880
Cc1cc2c(C(N)=O)cccc2n1-c1nc2c(c(NCc3ccccc3)n1)COCC2,1.560862695,1004
Cc1cc(CCCC(=O)NC[C@H]2CC[C@H](c3ccc(C(N)=O)c(C)n3)CC2)ccc1F,0.50242712,764
O=C(c1cc(Oc2cccc(F)c2)nc2ccccc12)N1CCOCC1,1.206556044,2082
N#CC1(CN2CCc3cc(-c4ccccc4)oc3C2)CC1,1.480868924,1264
CNc1nc(C2CCNCC2)nc2c1CN(C)CC2,1.559308011,1589
CCCN1CCCN(C(=O)c2nc3ccccc3[nH]2)CC1,1.693287157,1598
Cc1ccc(CC(=O)NCc2cccc(C(=O)Nc3ccccc3)c2)cc1,-0.420216403,1923
Cn1cc(-c2nc(C(=O)Nc3ccc4c(c3)OCCCO4)cs2)cn1,1.531478917,1556
CNC(=O)c1sc2ncccc2c1[C@H]1CC[C@H](CNC(=O)CCc2ccccc2)CC1,1.790496277,1222
Cc1ccc(-c2nc(CN3C(=O)C(=O)N(C4CCCC4)C3=O)cs2)cc1,-0.585026652,1900
Nc1ccccc1OCCn1ccnc1,1.391993072,1235
Cc1cccc(NC(=O)CN2C(=O)N(C)C3(CCCCC3)C2=O)c1C,1.776846409,1772
Cc1nc(CC2CCN(S(=O)(=O)c3cn(C)cn3)CC2)cc(NC2CCCC2)n1,1.77480883,272
CC1(c2nnc(-c3cc(-c4ccccc4)n[nH]3)o2)CCOCC1,1.263636069,743
CC(C)n1nnnc1-c1ccc(N)cc1F,1.371806459,1339
O=C1CCC(=O)N1CCN1CCCCc2ccccc21,1.746244872,667
Cc1nnnn1CCN(C)c1ccccc1,1.048053173,1457
CCOc1ccccc1C(=O)N1CCC(c2nc(-c3ccc(OC)cc3)c(C(N)=O)[nH]2)CC1,1.666517981,1238
CC(=O)NC1(C(=O)N2CCCN(c3cccnn3)CC2)CCCCC1,1.683587318,1006
Cc1nc(NCc2scnc2C)n(C)n1,1.442322956,246
COCCc1nc(-c2ccccc2-c2ccccc2)n(CCO)n1,1.421603927,1418
COc1ccc(OC)c(N/C=C2\C(=O)Oc3ccccc3C2=O)c1,-0.15490196,2035
Cc1n[nH]c(C)c1Cc1ccc(NCCC(C)C)cc1,1.167612673,933
Cc1cccn(Cc2cccnc2)c1=O,1.672097858,862
O=C(CSc1ccc(F)cc1)N1CCCC1,1.558468563,1531
Cc1ccsc1-c1nc(CN(C)CCc2cn[nH]c2)c(C)o1,1.746166964,1649
c1cc(CC2CCNCC2)c2cccnc2c1,1.717920026,1604
C#CCNC(=O)c1ccc(OC)c(OC)c1,1.42975228,2152
CCC(=O)N(C)c1ccccc1C(=O)O,1.561339941,1119
CC(/C=C/C(=O)NO)=C\[C@@H](C)C(=O)c1ccc(N(C)C)cc1,1.344392274,1109
Cc1csc(N2CCN(Cc3ccc(OCC(F)(F)F)nc3)CC2)n1,1.491781776,1063
Clc1ccccc1C(c1ccccc1)(c1ccccc1)n1ccnc1,0.571126277,2137
Cc1cc(C)n2ncc(C(=O)NC3CCCCC3)c2n1,0.693726949,1317
CC(C)(C)OC(=O)N1CCNC(=O)C1,1.535167485,2051
CN1CCC(NS(=O)(=O)C2CN(C(=O)c3cccc(Cl)c3)C2)CC1,1.754348336,678
CC(C)c1cnn2c(NCc3ccccc3)cc(NCCCCCCN)nc12,1.698535493,208
COc1cc(/C=C2\CCCN([C@@H](C)c3ccc(F)cc3)C2=O)ccc1-n1cnc(C)c1,1.110926242,819
