SMILES,LOG SOLUBILITY PH 6.8 (ug/mL),uidx
NC(=O)C1(Cc2ccc(-c3ccncc3)cc2)CCN(C(=O)Cc2cccc(F)c2)CC1,1.799340549,1783
CC(C)CCNC(=O)c1ccc2ccccc2n1,0.862131379,1704
O=C(CCCNC(=O)NC1CCCCC1)Nc1cc(C2CC2)n[nH]1,1.641969598,2086
Cc1cccc(C(=O)N(C)CCc2cnccn2)c1,1.48258777,888
c1ccc2c(c1)CCN(Cc1nnc3n1CCC3)C2,1.547774705,1460
Cc1cccn(Cc2cccc(C#N)c2)c1=O,1.489958479,711
CNc1nc(C2CCNCC2)nc2c1CN(C)CC2,1.559308011,1589
Cc1nc2cc(C(=O)N3CCc4nc5ccccc5c(=O)n4CC3)ccc2n1C,1.827756863,1718
N#Cc1ccc(CN2CC(n3cccn3)C2)cc1,1.562768543,733
Cc1cc(C)nc(CNC(=O)CC2CCNCC2)n1,1.744605875,1646
FC(F)(F)c1ccc(Nc2nc3cc(Oc4ccnc(-c5ncc(C(F)(F)F)[nH]5)c4)ccc3[nH]2)cc1,-0.455931956,1825
Cc1ccc(-n2cc[nH]c(=O)c2=O)cc1,1.631950826,1434
CN(c1ncnc2c1cnn2CCO)C1CCCCC1,1.650307523,160
CC1(C)CN(C(=O)C2(C(=O)N3CC(C)(C)C3(C)C)CCC2)C1(C)C,1.875061263,1336
COc1ccccc1OC1CCN(Cc2ccccc2C#N)CC1,1.613841822,1325
O=C1CC2(CCN(C(=O)NCc3ccccc3)CC2)Oc2ccccc21,0.615950052,668
Cc1ccc(C(=O)NCC#Cc2ccccc2)cn1,1.647969458,877
CCN(CC)C(=O)N1CCCN(C(=O)N(CC)CC)CC1,1.686546899,1284
CC(C)(C)c1ccc(=O)n(CC2CN(CC3(O)CCCC3)C2)n1,1.660391098,936
COc1c(N)ncnc1N1CCCC(C)(C)CC1,1.583878599,1058
N#CC1(CN2CCc3cc(-c4ccccc4)oc3C2)CC1,1.480868924,1264
Cc1cnc(-c2nc(NCc3ccccn3)ncc2-c2onc(C)c2C)cn1,1.771219902,1108
N#Cc1cc(F)c(C(=O)Nc2ccnc(NC(=O)[C@H]3C[C@H]3F)c2)c(Cl)c1,1.829303773,223
Cc1nnc(NC(=O)c2nn(-c3ccc(F)cc3)c3c2CCCC3)s1,0.462397998,1702
COc1ccc(-c2noc([C@@H]3CCCN3Cc3ccccc3)n2)cn1,1.40654018,1117
CCS(=O)(=O)CC(=O)Nc1cc(C)ccc1C,1.606596309,1730
Cc1sc(C)c(C(=O)NC2(c3ccc(C(=O)O)cc3)CC2)c1Cc1ccc(C(F)(F)F)cc1,1.710963119,1164
Cc1cc(NC(=O)CCc2cnn(C)c2)c2ccccc2n1,1.635282638,357
CN(C)c1ccc(C(=O)N2CCN3C(=O)N(Cc4ccccc4)C(=O)[C@H]3C2)cc1,1.133538908,1525
N#Cc1ccccc1-c1ccc(-c2nccn2-c2cccnc2)o1,1.473048805,697
COc1ccc(-c2nc3cc(C)ccc3cc2CN(C)Cc2nccn2C)cc1,1.255513713,1186
O=C(Nc1ccc2c3c(cccc13)CC2)c1ccnc(-n2cncn2)c1,1.030599722,1488
CC(C)COc1cc(F)cc(-c2cncc(C(=O)N3CCCC3)n2)c1,-0.15490196,1885
COc1ccccc1-c1csc(-n2ncc(C#N)c2N)n1,-0.886056648,2001
c1cc2c(N3CCNCC3)nc(-c3ccnc(NC4CCCCC4)c3)cc2cn1,1.600537294,1540
COc1cccc(CN2CCC(Cc3ccc(-c4cccnc4)cc3)(C(N)=O)CC2)c1,1.848804701,861
CSc1ncccc1C(=O)Nc1ccc(N2CCCCC2=O)cc1,0.952792443,705
CCS(=O)(=O)N1CCC(C(=O)N(C)C2CCCCCCC2)CC1,1.710540448,793
COc1cc2c(cc1OC)-c1cc3ccc(OC)c(OC)c3c[n+]1CC2,1.733036683,377
Cc1ccc(NC(=O)c2cc(F)cc(F)c2)nc1,0.876217841,1710
CNC(=O)C1CCN(Cc2ncc(-c3ccc(F)cc3)o2)CC1,1.29666519,140
O=C(O)c1cnn(-c2ccncc2)c1C(F)F,1.503654519,1585
Cc1ccc(NC(=O)c2c([O-])n(-c3ccc(C)cc3)n[n+]2Cc2ccccc2)cc1,-0.677780705,1807
O=C(C1CCC1)N1CCC(c2ncc(-c3ccc(F)c(F)c3)[nH]2)CC1,1.756331767,462
C(=C/c1ccccc1)\CNCc1ccc2c(c1)OCO2,1.602819342,1392
COc1ccc(C2(NCc3ccc(N4CCCC4=O)cc3)CC2)cc1,1.911317442,171
CCCCCCCCc1ccc2c(c1)CC[C@@H](C(N)(CO)CO)C2,-0.091514981,1970
O=C(Nc1nc(-c2cccnc2)cs1)C1CCCCC1,-0.677780705,1930
CC(C)CN1CC[C@H](c2nc3ccc(C#N)cc3[nH]2)C1,1.564666064,1370
CCCCOc1ccc(C(=O)NCc2cc(C)on2)cc1,0.62324929,231
CC(=O)N1CCN(c2nc(C(F)(F)F)nc3sc(C)c(C)c23)CC1,1.710117365,51
O=C(C(c1ccccc1)c1ccccc1)N1CCOCC(Cc2ccc3cnccc3c2)C1,1.547774705,514
O=C(NC1(c2ccccc2)CCC1)c1cc(C2CC2)on1,0.944482672,726
CCc1cnc(C)nc1-c1ccc(-c2ccn[nH]2)cc1,1.316808752,972
O=C(NCCCNC(=O)c1cc2ccccc2[nH]1)c1ccc2c(c1)OCCO2,1.607455023,1415
C[C@@H](Oc1cc(-c2cnn(C3CCNCC3)c2)cnc1N)c1c(Cl)ccc(F)c1Cl,1.511883361,1567
O=C(NCCc1cn2c(n1)CCCC2)c1ccccn1,1.677606953,1246
c1ccc(OCc2cc(CC3(NCc4cnc5ccccc5c4)COC3)no2)cc1,1.117271296,278
CC(C)c1nc2c(n1C)CCN(C(=O)c1cccc(C(F)(F)F)c1F)C2,1.783903579,539
Nc1ccccc1OCCn1ccnc1,1.391993072,1235
O=C1Nc2ccccc2O[C@H]2C[C@@H]1N(CC1CC1)C2,1.624282096,131
CC(=O)NC1CCN(Cc2cccc(-c3cccnc3)c2)CC1,1.411619706,312
COC(=O)c1ccc(NC(=O)N(C)Cc2ccccc2CN2CCCC2)cc1,1.610660163,1122
CN(c1ncccc1CNc1nc(Nc2ccc3c(c2)CC(=O)N3)ncc1C(F)(F)F)S(C)(=O)=O,1.97482245,1675
Cc1ccccc1CNC(=O)c1ccc(-n2ccnc2)nc1,1.639386869,155
CN(C)Cc1ccc(-c2ccccc2C(=O)O)cc1,1.484157424,1597
COc1ccc(-c2onc(C)c2-c2cnn(-c3ccccc3)c2)c(O)c1,-0.602059991,2054
O=C(O)c1ccc(=O)n(CCc2c[nH]c3ccccc23)c1,1.627365857,643
CN(C)Cc1csc(-c2nccn2-c2ccc3c(c2)n(C)c(=O)n3C)c1,1.497482537,1501
Cc1ncsc1C(=O)N1CCCCC1c1nc(N)ncc1-c1cccc(C(F)(F)F)c1,1.155336037,60
Clc1ccc(COc2cccc(N3CCNCC3)c2)cc1,1.365487985,1549
O=C1N=C(N2CCN(c3ccccc3)CC2)S/C1=C\c1ccc(O)cc1O,-0.070581074,1797
O=C(Nc1ccccc1)c1sc(N2CCOCC2)nc1-c1ccccc1,-0.585026652,1842
Cc1c(-c2c(F)cc(C(N)=O)c3[nH]c4c(c23)CC[C@H](C(C)(C)O)C4)cccc1-n1c(=O)c2cccc(F)c2n(C)c1=O,0.380211242,13
N#Cc1ccc(C(=O)Nn2cnnc2)cc1,1.254789687,1553
Cn1ccnc1CNc1cc(Br)ccc1-n1cccn1,1.686636269,718
Clc1ccc(NCc2ccoc2)nn1,1.331629718,403
Cn1ncc2c(Oc3cccc(C(C)(C)C)c3)ncnc21,0.591064607,870
COCc1cccc(NC(=O)c2cn(C)c3ccccc23)c1,0.56937391,1940
O=C(NCCc1ccc2c(c1)OCO2)N1CCc2sccc2C1,1.658488381,453
Cn1c(CNC(=O)Cc2cccc3ccccc23)nc2ccccc21,1.002166062,627
CCCCc1c(C)[nH]c2nc(N(Cc3cccs3)C(C)=O)nn2c1=O,1.591064607,940
FC(F)(F)COc1ccc(CN2CCc3c(cnn3-c3ccccc3)C2)nn1,1.716670976,1001
O=C(Cc1ccccc1F)N1CCN(c2nccn3nc4c(c23)CCCC4)CC1,1.749117662,670
NC(=O)Cn1nnc(-c2ccccc2F)n1,1.062581984,2139
Cc1cccnc1NC(=O)Cc1coc2c(C)c(C)ccc12,1.873262459,1179
Cc1cc(C)cc(C(=O)Nc2nn(C(C)(C)C)cc2C#N)c1,1.586699802,330
Cc1ccc(S(=O)(=O)Nc2ccc3c(c2)c(C(=O)C(F)(F)F)cn3CC(=O)N[C@@H](CC(C)C)C(=O)O)cc1,1.905256049,1894
CC1(C)Cc2cc(NC(=O)c3cnn4cccnc34)c(N3CCN(CC(F)F)CC3)nc2O1,1.885785129,242
N#Cc1cc(-c2n[nH]c(-c3ccncc3)n2)ccn1,1.154423973,455
O=C(NCc1ccc2c(c1)OCCO2)c1sccc1C1CC1,1.493876111,679
CCCCC1=NC2(CCCC2)C(=O)N1Cc1ccc(-c2ccccc2-c2nnn[nH]2)cc1,1.469232743,1381
C[C@@H](c1ccc(F)cc1)n1nnc2cnc3ccc(-c4ccc5ocnc5c4)cc3c21,-0.327902142,2165
Cn1cc(NC(=O)[C@@H]2CCCCN2C(=O)OC(C)(C)C)cn1,1.827692289,482
COc1ccc(-c2ccccc2)c(NS(=O)(=O)c2cc(O)c(Cl)cc2Cl)c1,1.440279213,2144
OCC1CCCCN1Cc1ccc(-c2ccccc2)cc1,1.620136055,56
N#Cc1ccnc(Nc2cc(C3CCN(C4COC4)CC3)cc(N3CCC(F)(F)C3)n2)c1,-0.148741651,1823
NC(=O)CN1CCC(CCc2ccccc2)CC1,1.616265405,1753
Clc1ccc(-c2ccc(CNCC3CCCO3)o2)c(Cl)c1,1.483587297,336
Cc1ccccc1OCCn1c(N)nc2ccccc21,1.608632989,430
c1ccc2c(N3CCn4c(nnc4C4CC4)C3)ncnc2c1,1.637589786,591
O=C(C1CC1)N1CC[C@@H](Cc2n[nH]c(=O)n2-c2ccc(-c3ccc4occc4c3)cc2)C1,1.603144373,696
CCONC(=O)c1cncn1-c1ccc(F)cc1,1.681693392,428
Cc1nc(Cl)cc(Nc2cnn(C(C)(C)C)c2)n1,1.353916231,423
COC(=O)c1ccc(NS(=O)(=O)c2ccc3c(c2)n(C)c(=O)n3C)cc1,1.193124598,1903
COc1cc(OC)c(OC)cc1CNc1ccc(N2CCOCC2)c(C(=O)O)c1,1.465680212,1251
Cc1nc(N(C)C)cc(C2(C)CCNCC2)n1,1.653598382,1138
Cc1nc(O)cc(C2CN(C3CCCCC3)C2)n1,1.617210095,791
Cc1ccc(CN2CC[C@H](c3nnc(-c4ccccc4F)o3)C2)o1,1.657055853,447
CCCn1nccc1NC(=O)c1c(C)noc1C,1.498310554,248
Nc1nc(CN2CCN(c3ccc(F)cc3)CC2)cs1,1.755722445,1210
Cc1cccc(NC(=O)c2cccnc2N2CCCCC2)n1,1.4407517,288
O=C(NCC1(c2ccccc2)CC1)c1cccnc1,1.614897216,1326
O=C1C(N2CCC(n3c(=O)[nH]c4ccccc43)CC2)CCN1c1ccccc1,1.792741786,1740
CC(=O)Nc1cccc(CN2CCCN(C(C)=O)c3ccccc32)c1,1.471585054,1176
O=C(NC1CCCCCC1)c1ccc(CSc2nc3ccccc3[nH]2)cc1,0.432969291,1427
COc1ccc(CN2CCC(n3c(=O)[nH]c4ccccc43)CC2)cc1F,1.492760389,1546
CC(C)c1nnc(CNC(=O)C2(C)CCC2)n1C,1.714664993,556
C=CC(=O)Nc1cccc(Nc2nc(Nc3ccc(OCCOC)cc3)ncc2F)c1,0.579783597,85
Cc1ccc(-c2ccc(NC(=O)c3ncoc3-c3ccccc3)cc2)o1,-0.431798276,1910
CCc1nc(C)c(Cn2ccnc2-c2cnc(N3CCCC3)nc2)s1,1.544688022,1185
CCOCC(=O)N1CCC2(CCc3ccccc3O2)CC1,1.533263517,854
CO[C@H]1CC[C@@H](C(=O)c2ccc3nc4c(cc3c2)CCCO4)CC1,1.648457594,1107
Cc1nc(-c2ccccc2)c(C(=O)Nc2ccc(Cl)cc2)s1,-0.455931956,1891
Cn1cc(C(=O)O)c(-c2cccnc2)n1,1.610873,2087
CC(=O)N1CCC(c2ccc(C(=O)O)cn2)CC1,1.704150517,1729
CN1CCN(C(=O)C2(NC(=O)c3cc(Cl)c4c(c3)OCO4)CCCC2)CC1,1.897682062,1760
O=C(CN1CCSC1=O)N1CCN(Cc2sc3ccccc3c2Cl)CC1,1.735199548,1728
COc1ccc([C@H]2CN(C(C)=O)[C@@H]3CCCN(Cc4cccc(F)c4)[C@H]23)cc1,1.653212514,54
O=C(Cc1cccc2ccccc12)NCc1nnc2n1-c1ccccc1CC2,1.669037801,350
O=C(Nc1ccn(Cc2ccc(O)cc2C(F)(F)F)n1)c1c(F)cccc1F,1.637989781,444
Cc1nc(N)c2c(C(F)(F)F)cc(C3CCN(C(=O)Cc4ccc(F)cc4)CC3)nc2n1,1.775537635,1042
CCn1c(C)nc2cc(NC(=O)c3ccc(=O)n(CC(=O)N4CCCCC4)c3)ccc21,1.894316063,621
O=C1NC2(CCCC2)C(=O)N1Cc1ccccc1F,1.648750213,2064
c1ccc(-c2n[nH]c(C3CCN(c4cnc5ccccc5n4)CC3)n2)cc1,0.792741786,638
Cn1ccc2c(C(=O)Nc3ncn(Cc4cccnc4)n3)cccc21,1.62838893,590
CC(Sc1nc2c(cnn2-c2ccccc2)c(=O)[nH]1)C(N)=O,0.33243846,2038
CN1CC(=O)N(CCOc2ccccc2)C1=O,1.36267093,2172
Cc1cnc(C(=O)N[C@H]2CCOC[C@@H]2O)cc1Cc1ccc(-c2cscn2)cc1,1.791339704,712
Nc1ccc2c(c1)ncn2CCc1ccccc1,1.584218112,1366
Cc1nc(C2CCNCC2)cc(N(C)C)n1,1.58546073,1483
CC(C)c1cc(N2CCc3[nH]nc(C4CC4)c3C2)n2nccc2n1,1.375663614,1323
N#Cc1ncn(Cc2ncc(-c3ccccc3)s2)c1C#N,1.647871765,1956
Cc1csc(N2CCN(Cc3ccc(OCC(F)(F)F)nc3)CC2)n1,1.491781776,1063
NCCN1CCN(C/C=C/C(=O)N2CCC[C@@H](n3nc(-c4ccc(Oc5ccccc5)cc4)c4c(N)ncnc43)C2)CC1,1.480006943,69
CC(=O)N1CCC(c2ccccn2)CC1,1.684126926,595
Cc1noc2nc(-c3ccccc3F)cc(C(=O)O)c12,1.592287816,2096
CC(C)C(=O)Nc1ncn(Cc2cccnc2)n1,1.579669294,463
CCCc1n[nH]c2c1C(C1CC=CCC1)C(C#N)=C(N)O2,0.487138375,2077
CN1CCCN(c2nc(C(F)(F)F)nc3cc4c(cc23)OCO4)CC1,1.636588184,664
Cc1cc(C(=O)NC2CCN(c3nc(-c4cccs4)nc4ccccc34)CC2)on1,-0.017728767,1880
COc1ccc(C)cc1-n1ccc(C(=O)Nc2c3c(nn2C)CCC3)n1,1.521138084,1199
COc1cccc(NC(=O)[C@H]2CCCN(S(=O)(=O)c3ccc(C)cc3)C2)c1,1.0,799
CCc1nc(COc2ccccc2Br)no1,1.341236623,2052
O=C(C1CCCN(c2cnccn2)C1)N1CCc2ccccc2C1,1.725911632,1690
COc1ccc(Br)c(-c2nnc(N)o2)c1,1.393926007,300
CNC(=O)Cc1csc(-c2ccc(C)cc2)n1,0.608526034,224
CC(C)(C)C(=O)N1CCC(NS(C)(=O)=O)CC1,1.754730469,882
CC(C(=O)N1CCc2sccc2C1)N1CCCN(c2ccccc2C#N)CC1,1.408239965,831
COc1nn(C)cc1C(=O)Nc1cccc2cnccc12,1.607455023,72
Cc1ccc(-c2nc(CC(=O)NCCC(C)C)cs2)cc1,0.912222057,1489
Cc1noc(C)c1CC(=O)N1CCc2[nH]c3ccc(Br)cc3c2C1,0.11058971,1420
CCOC(=S)SCC(=O)Nc1nc(-c2ccc(C3CCCCC3)cc2)cs1,0.338456494,1265
O=C(NCc1ccc(F)cc1)C1CCN(C(=O)/C=C/c2ccccc2)CC1,0.916980047,826
O=C(NCC(F)(F)F)c1ccncc1,1.487138375,1973
C[C@H]1CN(C(=O)CC(c2ccccc2)c2ccccc2)C[C@@H](C)O1,1.718667735,45
COc1cc2nc(N)sc2cc1OC,1.513483957,504
O=C(Cc1ccc(F)cc1)NCCn1cccnc1=O,1.80126647,1536
COc1nc(C#N)c(N2CCOCC2)o1,1.647480773,2111
CCNC(=O)c1ccnc(-c2ccc(F)c(C)c2)c1,1.452706227,1608
CCc1ccc(NC(=O)C2CCN(c3ccc4nncn4n3)CC2)cc1,0.06069784,264
Cc1ccc(CNC(=O)CN2CCC(n3nnc4cc(C)ccc43)CC2)cc1,1.47957531,568
Cc1ccc(CN(C)c2ncnc3c2cnn3C)o1,1.612041745,1130
CN(Cc1cnn(C)c1)c1ncnc2c1oc1ccccc12,1.628491105,287
Cc1ccc(C(=O)NCCc2csc(C)n2)cn1,1.606381365,949
O=C(Nc1ccc(N2CCOCC2)nc1)N1CCc2sccc2C1,1.410777233,973
COc1ccc(-c2nc(CC(N)=O)sc2C)cc1.Cl,1.481442629,641
O=c1[nH]c2ccccc2n1C1CCN(Cc2nnc(-c3cc4c(s3)CCCC4)o2)CC1,0.389166084,1754
O=C(Nc1ccc(-c2nnn[nH]2)cc1)c1cc(COc2ccc(F)cc2)on1,1.214048679,2145
CC(=O)N1CCN(c2ncc(-c3cc(C)no3)c([C@H]3CCCO3)n2)CC1,1.836197481,459
Cc1cc(F)ccc1CC(=O)N[C@@H]1CCOC[C@H]1OCCO,1.679064318,1049
N#CCN(CN1C(=O)CC2(CCCC2)C1=O)C1CC1,1.585686278,2057
Cc1cc(C)n2ncc(C(=O)Nc3cccc(C(=O)O)c3)c2n1,1.245512668,270
O=C(c1cccnc1)N1CCCC(c2cccc(-c3cccc(Cl)c3)n2)C1,1.555698895,172
CC(C)c1nc(O)c2nnn(C[C@@H]3CCCN(Cc4cccs4)C3)c2n1,1.691081492,419
Cc1noc(C2CCN(CCc3ccccc3)CC2)n1,1.8049568,1480
O=C1CC[C@H](O)[C@@H](c2cccc(Cl)c2)N1Cc1ccccc1,2.07371835,990
Cc1ccc(C(=O)N(C)C)cc1NS(C)(=O)=O,1.701395269,924
CC(C)c1nnc(CN2CCN(c3ccccc3Cl)CC2)o1,1.704665185,581
COc1cc(/C=C/c2nccc(C#N)n2)ccc1F,0.514547753,1949
CC(C)C(=O)N1CC(Cc2nccc3ccn(C)c23)C1,1.79719827,564
Cc1ccc2cc(C(=O)N(C)CCC#N)[nH]c2c1,0.602059991,1732
CN(C[C@@H]1COCCO1)S(=O)(=O)Nc1ccc2ccc3ncc(-c4cnn(C)c4)cc3c(=O)c2c1,0.526339277,1439
CS(=O)(=O)N1CCc2cc(C(=O)NCCOc3ccc4ccccc4c3)ccc21,-0.356547324,1863
CN(Cc1cccc(C#N)c1)c1cnc2ccccc2n1,1.07371835,1431
COc1cc(NC(=O)c2ccc(F)cc2C)ncn1,1.197556213,1499
COc1cc(CCNC(=O)c2nc3cccc(C)n3c2F)cc(OC)c1,1.596926814,1591
O=C(NCCN1C(=O)CSC1=O)c1cc(Cl)c2c(c1)OCO2,1.597695186,436
Nc1ccc(N2C(=O)CCCC2=O)cc1,1.447158031,2153
Cc1ccc(C(=O)C(=O)NC2CCCC2)cc1,1.480006943,598
C=CCn1cc(CNCc2csc3ccc(Cl)cc23)c(C)n1,1.330413773,1601
Brc1cc2c(cc1Cn1cncn1)OCCCO2,1.536432176,1097
Cc1nc(NCc2scnc2C)n(C)n1,1.442322956,246
Nc1nc2ccccc2n1CCCc1ccccc1,1.434568904,379
COc1ccc2nc(C)c(C(=O)Nc3ccccc3N3CCCC3)cc2c1,0.924279286,744
COc1cc2c(cc1OC)CN(C(=O)C1CCCN(C(=O)OC(C)(C)C)C1)CC2,1.791339704,1330
COc1ccc(C(=O)N2CCCC2)cc1NC(C)C,1.554610285,1347
O=C(CCc1ccc(Cl)cc1)N1CCCC(c2n[nH]cc2-c2cccc(F)c2)C1,0.591064607,1388
CN(C(=O)c1cncc(F)c1)c1cccc2ncccc12,1.790777601,946
O=C(CSC1CCCC1)N1CCC(n2ccnn2)CC1,1.591732239,1289
CC(C)[C@H](Nc1ncc(Cl)cn1)C(=O)N1CCCC1,1.559068334,913
CCOc1ccccc1NC(=O)C(=O)NCc1ccccc1F,-0.468521083,2070
Cc1c(C(=O)N2CCC(C(=O)Nc3ccc4c(c3)OCO4)CC2)oc2c(F)cccc12,1.042181595,1153
COc1ccc(C(C)(C)C)cc1NC(=O)C1(C#N)CCCC1,-0.522878745,1815
Cc1ccc(-c2nc3ccccc3[nH]2)cc1NS(=O)(=O)c1ccc(Cl)cc1,-0.552841969,1820
CC(C)c1ccccc1OC(=O)NCCc1ccc2ccccc2c1,-0.148741651,1876
CCOC(=O)c1ccc(NC(=O)Cn2cnc3ccccc32)cc1,1.264817823,1286
c1ccc(CNc2nn3nnnc3c3ccccc23)cc1,-1.0,1902
Fc1ccc(-c2nnc(CN3CCC(c4c[nH]c5ccccc45)CC3)o2)cc1,0.903089987,1720
COc1ccc(OCC(=O)N2CCN(C)CC2)cc1,1.72057272,515
N#Cc1ccccc1Cn1nnc(-c2ccccc2)n1,1.058805487,872
N#CCSCC(=O)NC1CCCCCC1,1.651181062,1092
CNC(=O)Cn1ccc2cc(OC)ccc21,1.600646236,892
Cc1cccc(OCCCNc2cc(Cn3c(C)nc4ccccc43)nc(N)n2)c1,1.549983611,1524
CC(C)[C@@H](C(=O)Nc1nc2ccccc2[nH]1)N1Cc2ccccc2C1=O,1.042378598,1637
COc1ncccc1CNc1ncnc2c1cnn2C,1.668479103,1507
O=S(=O)(N1CCOCC1)N1CCN(Cc2ccccc2F)CC1,1.556543708,681
Cn1cc(-c2cn3nccc3c(-c3cnn([C@]4(CC#N)C[C@@H](C#N)C4)c3)n2)cn1,0.342422681,14
CNC(=O)c1cn(C)nc1CC1CCN(Cc2cnc(-c3ccc(OC)cc3)nc2)CC1,1.759743368,508
Cn1nccc1CC1CCN(C2CCCC2)CC1,1.41763774,1171
CN(C)c1ccc(-c2ccc(COCc3cccs3)cc2)nn1,0.130333768,1425
Cc1ccc(C(=O)N2CCC(Cc3ccccc3-c3ccccc3)(C(=O)N(C)C)CC2)s1,1.376576957,35
CCOc1ccc(-c2csc(N)n2)cc1,0.8162413,280
CCc1cc2c(cc1N1CCC(N3CCOCC3)CC1)C(C)(C)c1[nH]c3cc(C#N)ccc3c1C2=O,1.068185862,810
CCn1c(CO)nn(-c2cc(O[C@@H](C)C(F)(F)F)c(C(=O)Nc3c(F)cccc3Cl)cc2F)c1=O,1.82672252,67
O=C(CN1CCSC1=O)Nc1ccccc1F,1.500236475,646
Cc1nc(N(C)C)nc(C)c1NC(=O)C1CCCCC1,1.693199145,969
O=C1CCCN1CCc1nc(-c2ccc3[nH]c(=O)oc3c2)cs1,1.770778396,187
Cc1ccncc1-c1ccc(-c2ccn[nH]2)cc1,1.310905629,397
CC1=C(C(=O)OCc2ccc3c(c2)OCO3)C(c2ccccc2)NC(=O)N1,0.273001272,2081
CCN(CC)CCCNc1c2c(nc3ccccc13)CCC2,1.405687787,1972
Cc1cccc(NC(=O)CN2C(=O)N(C)C3(CCCCC3)C2=O)c1C,1.776846409,1772
O=C1NCCCCC1NC(=O)N1CCc2sccc2C1,1.695481676,642
CC(C)C[C@@H](C(N)=O)n1ccnc1-c1cccc2ccccc12,1.513883186,422
CCOC(=O)c1ccc(OCC(=O)c2c[nH]c3ccccc23)cc1,-0.161150909,1851
CC(C)(O)CNc1ncc(-c2ccnc(Nc3ccnc(Cl)c3)n2)c(CC2CC2)n1,1.341236623,906
O=C(NCCN1CCC(c2ccccc2)CC1)c1ccc2ncsc2c1,1.643650038,636
CCc1cc2c(=O)[nH]c(-c3ccccn3)nc2s1,1.689885759,2079
CN1CCC(OC(=O)Nc2ccc(Cl)c(Cl)c2)CC1,1.941461739,1184
Cn1cc(-c2nc(C(=O)Nc3ccc4c(c3)OCCCO4)cs2)cn1,1.531478917,1556
Cn1cc(C(=O)N2CCC(CC(=O)O)CC2)cn1,1.758154622,1566
Cc1ccc(-c2nc(CN3C(=O)C(=O)N(C4CCCC4)C3=O)cs2)cc1,-0.585026652,1900
O=C1Nc2ccccc2O[C@H]2C[C@@H]1N(Cc1cccnc1)C2,1.974741905,1520
CN(C)C(C)(C)CNc1ncnc2ccccc12,1.59206567,1135
Cn1cc(-c2ccnc(/C=C/c3ccc(F)cc3Br)n2)cn1,-0.167491087,1871
COc1ccc(CN2CCc3nc(-c4cccnc4)nc(O)c3C2)c(C)c1C,0.926342447,1151
CC1(C(=O)O)CCN(Cc2ccccc2)CC1,1.652633068,1737
O=C(CN1CCCN(c2nccs2)CC1)Nc1cccc(Cl)c1,1.569958818,182
Cc1ccc(C(=O)C(=O)Nc2c(C)nn(C)c2C)cc1,1.5132176,609
Cn1cc(C(=O)N2CCC(c3cc(C(F)(F)F)c4c(n3)CCNC4=O)CC2)ccc1=O,1.724603515,1272
Cc1cc(C(=O)N(C)Cc2ccsc2)no1,1.533009023,521
Cc1c(-c2ccccc2)oc2c(C(=O)NCCCN3CCCCC3)cccc2c1=O,1.68735057,1409
CCc1cc(CN(C)c2nccc(-c3ccc(C)nc3C)n2)on1,1.561339941,1155
COc1cccc(N(C)CCC(=O)N2CCC(c3ccc(-c4ccc(N)nc4)cn3)CC2)c1,1.672282625,909
Cc1cc(OCc2ncc(C(C)(C)C)o2)nn1C,1.266936911,163
O=c1[nH]c2ccccc2n1C1CCN(Cc2nc(-c3ccsc3)no2)CC1,0.763427994,1361
CC(=O)N[C@H]1/C(=N\OC(=O)Nc2ccccc2)O[C@H](CO)[C@H](O)[C@@H]1O,1.822168079,2027
CC(C)c1nnc(NCc2ccn(C)c2)o1,1.252367514,818
O=C(O)CNc1nc(-c2ccccc2)nc2ccccc12,1.404149249,738
Cc1cc(C(=O)Nc2ccc(C)c(C)c2)n(-c2ccccc2)n1,0.59439255,1495
Oc1cccc(CN2CCN(c3ncc(Br)cn3)CC2)c1,0.694605199,1614
Cc1cc(C(=O)Nc2ncccc2C)c2ccccc2n1,1.643156466,1573
Cc1cc(NC(=O)c2ccc(Cl)cc2F)no1,0.84509804,2148
CSCc1c(C(=O)NC(C)C)oc2ccccc12,1.445604203,1027
Cc1ccc(C(=O)Nc2cccc(C(=O)N(C)C)c2)cn1,1.656002321,1015
O=C(O)c1cc(/C=C/c2csnn2)nc2ccccc12,1.195899652,962
CSCc1noc(COc2ccc(F)cc2F)n1,1.238046103,2134
O=C(CN1CCc2ccccc21)N1CCNC1=O,1.439332694,1248
Nc1ncnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@@H]1O,1.737987326,2043
CCC(CC)NC(=O)c1cc(C)nc2onc(C)c12,1.65829765,536
Cc1cc2nc(CCC(=O)N3CCC(c4ccc(C(=O)N(C)C)c(N)n4)CC3)[nH]c2cc1C,1.59835271,138
CSc1ccc(-c2ccc3n(c2=O)C[C@@H]2CNC[C@H]3C2)cc1,1.709269961,689
CN(C)c1nc(CN2CCOCC2)nc2scc(-c3cccs3)c12,1.757927183,1438
Cn1ccc(NC(=O)[C@H]2CCCCN2C(=O)OC(C)(C)C)n1,1.627263417,817
Fc1cccc(CCNCc2cc(-c3ccccc3)cn3nnnc23)c1,1.137037455,1206
CCc1nnc(Nc2cccc(C3CCCN(CC(=O)N4CCCC4)C3)n2)s1,1.728150793,1470
Cc1cc(N2CCCCC2)nc(CNC(=O)c2ccccc2Cl)n1,1.81391442,177
