SMILES,LOG HLM_CLint (mL/min/kg),uidx
O=C(NCCc1cccc2cccnc12)C1CCCCC1,2.199173535,1816
CC(C)c1ccc2c(c1)[C@H](NC(=O)Cn1ccnn1)CCC2,1.94849121,1350
Cc1cc(=O)oc2cc(NC(=O)[C@H](CCCCN)NC(=O)[C@H](CC3CCCCC3)NC(=O)OCC3c4ccccc4-c4ccccc43)ccc12,0.675686709,2639
COc1cc2c(cc1OC)CC(=O)N(CCCN(C)C[C@H]1Cc3cc(OC)c(OC)cc31)CC2,1.564145072,15
N#CCc1ccc(OCc2ccncc2)cc1,1.726572367,2723
O=C1CCCC[C@@H]2[C@H](C[C@@H](Cc3ccccc3F)N2C(=O)c2cccc3ncccc23)N1,1.804466564,108
Cc1ccc2c(CC(=O)N(C)Cc3nnc4n3CCC4)coc2c1C,1.562138157,845
CCC(C)(C)NC(=O)C1(Cc2ccc(-c3cc(F)ccc3OC)cc2)CCOCC1,2.845170003,1569
CCCc1nc(N2CCc3ccccc3C2)ncc1C(=O)O,0.675686709,352
CSc1cnc(N2CCCN(c3ncc(SC)cn3)CC2)nc1,2.118813449,2518
CN(C)c1ccncc1CN1CCN(c2ccc(C(N)=O)cc2)CC1,0.675686709,2101
COc1ccccc1C(=O)Nc1cccc(-c2ccnc(C)n2)c1,1.780252487,1830
CNC(=O)Cc1nc(-c2cncc(C)c2)cs1,0.767601068,1479
CONC(=O)c1c2c(nc3ccccc13)CCC2,0.675686709,2826
c1cnc(NCc2cccc3cnccc23)nc1,1.782028069,2846
CCc1cc2c(OCC(=O)N3CCCC3)ncnc2s1,1.411383978,2956
CSc1ccccc1S(=O)(=O)NC1CCC(CN(C)C)CC1,0.675686709,2625
CCc1cc(CNC(=O)NC2CCN(CC3CCCCC3)CC2)on1,0.675686709,2007
CN(Cc1cnc2ccccc2n1)S(=O)(=O)N1CCCCCC1,2.361629637,2110
CC(=O)N1CCN(c2ncc(-c3cc(C)no3)c([C@H]3CCCO3)n2)CC1,0.675686709,536
Cn1c(=O)c(C(=O)CSc2nc3ccccc3n2C)c(N)n(Cc2ccccc2)c1=O,2.92364496,2306
O=C(O)c1cnc(/C=C/c2csc(-c3ccsc3)n2)s1,0.895864351,1450
Cc1nsc(Nc2ccccc2)c1C#N,2.477524961,2436
O=C(NC[C@H]1CCN(c2ccccc2)C1)N1CCc2sccc2C1,2.354724853,979
Cc1ccc(CCNC(=O)c2ccncc2)o1,0.675686709,982
Nc1nc2ccccc2n1CCCc1ccccc1,1.12577395,456
COc1cc(Nc2ncc3c(n2)-c2ccc(Cl)cc2C(c2c(F)cccc2OC)=NC3)ccc1C(=O)O,0.675686709,1153
O=c1n(CCc2ccncc2)nnn1-c1ccccc1,0.763802224,307
CCN1CCN(c2ccc(Nc3ncnc4sccc34)cc2)CC1,0.675686709,2562
O=C(c1cc(-c2ccc(F)cc2)on1)N1CC[C@H](O)[C@@H](Oc2ccccc2F)CC1,1.685392372,1917
N#Cc1cccc(-c2ccc(=O)n3c2[C@@H]2C[C@@H](CN(Cc4cccs4)C2)C3)c1,2.598019689,1031
CCOc1cc2c(cc1CCC(=O)N1CCC(Cc3ncncc3C(N)=O)CC1)CCC2,2.751297584,1791
N#Cc1cccnc1NCCc1ccc(F)cc1,2.251881455,696
COc1ccc(F)c(CN2CCC(Cc3noc(C)n3)CC2)c1,1.304576689,438
CN(CCO)C(=O)c1ccc(-c2cccc(C(F)(F)F)n2)cc1,0.675686709,2419
COc1cc(C=C2C(=O)NN(c3ccccc3)C2=O)ccc1OCC(N)=O,2.197440459,1623
Cc1nc(CNC2CCN(C(=O)C3CC3)CC2)cs1,0.675686709,1500
Cc1cc(C)c2ccc(C(=O)N3CCN(c4nc[nH]n4)CC3)cc2n1,0.675686709,2126
O=C(c1cnc(-c2ccccc2)s1)N1CCOC2(CCCC2)C1,1.330494942,1112
CN(C)CCOc1cc(-c2cn[nH]c2)ccc1NC(=O)C1COc2ccccc2O1,1.298743943,1932
Cc1ccc(C)c(NC(=O)CN2CCCN(c3ccc(C(F)(F)F)cn3)CC2)c1,2.650083031,1156
CC1(C)[C@H]2C[C@H]3Oc4c(ccc(O)c4C(=O)NCCc4ccccn4)[C@H](O)[C@@]3(O)[C@@H]1C2,2.744454933,2898
c1ccc(Nc2nc(N3CCNCC3)nc(N3CCOCC3)n2)cc1,0.675686709,2447
COC(=O)N1CCCN(C(=O)C(=O)Nc2cccc(C(C)C)c2)CC1,1.82087111,646
CN1CCN(c2ccc(NC(=O)c3ccc(S(=O)(=O)N4CCCc5ccccc54)cc3)cc2)CC1,2.720869311,1177
Clc1cccc(Cl)c1Cc1n[nH]c(CCCn2cccn2)n1,1.999748036,2558
C1CCC(OCc2noc(C3CC3)n2)CC1,1.532053339,1496
Cc1ccc(NC(=O)CN2CCCN(c3ccc(C(F)(F)F)cn3)CC2)c(F)c1,2.148473087,298
Cc1nnc(-c2ccc(N3CCC(Oc4ccccc4C(F)(F)F)CC3)nn2)s1,1.158814647,3064
C[C@@H](Oc1cc(-c2cnn(C3CCNCC3)c2)cnc1N)c1c(Cl)ccc(F)c1Cl,1.364794807,1642
Cc1cccc(NCCN2C(=O)CCC2=O)n1,0.675686709,1966
Nc1ccc(Nc2ncc3cnn(C4CCCCCC4)c3n2)cn1,1.914642427,2837
O=C1CCCN1c1ccc(NCc2ccccn2)nc1,0.675686709,1139
O=C1CSc2ccc(C(=O)Nc3cc(C4CC4)n[nH]3)cc2N1,0.915241497,1726
COc1ccc2nc(C)nc(N3CC(O)(c4ccc(F)cc4)C3)c2c1,1.429832996,709
Cn1cc(NC(=O)[C@@H]2CCCCN2C(=O)OC(C)(C)C)cn1,0.675686709,559
CC(C)(C)c1csc(Cn2ccnc2-c2ccccn2)n1,2.084754963,2891
Cc1ccc(NC(=O)CN2[C@H]3CCCC(=O)N[C@@]3(C)C[C@H]2Cc2ccccc2)cc1F,2.698323293,98
NCc1cccnc1OCc1ccccc1,1.068185862,996
C#CCNC(=O)Cc1coc2cc(OC)ccc12,1.188647296,1227
Cc1noc(-c2ccc(-c3ccc(CC(=O)O)cc3)cc2)c1NC(=O)O[C@H](C)c1ccccc1Cl,0.675686709,1493
COCc1ccccc1CNc1ccc2cc(C#N)ccc2n1,1.867820908,564
CC(C)c1noc(-c2ccc(N(C)Cc3cccnc3)nc2)n1,1.65891722,1093
O=C(CCOc1ccccc1)N1CCCC1,0.675686709,219
CCOC(=O)CNC(=O)c1ccc(O)cc1O,1.535686454,467
CC(C)c1noc2nc(C3CC3)cc(C(=O)N3CC[C@H](N)C3)c12,0.675686709,799
Cc1nc(C(=O)NCC(=O)O)c(O)c2ccc(Oc3ccccc3)cc12,0.675686709,139
Cc1nc2cc(C(=O)NC34CCCC3NCC4)ccc2c(=O)[nH]1,0.675686709,3075
CN(c1ccc(NC(=O)Nc2ccc(OC(F)(F)F)cc2)cc1)c1ccnc(Nc2cccc(S(N)(=O)=O)c2)n1,0.675686709,1277
CC(=O)N1c2ccc(S(=O)(=O)Nc3cccc(-c4cnco4)c3)cc2CC1C,1.830165073,2015
CC(C)(C)c1csc(NC(=O)C2CC2)n1,1.306167592,274
CNC(=O)c1ccccc1Nc1nc(Nc2ccc(N3CCOCC3)cc2OC)ncc1Cl,1.173696047,1423
CC(C)(C)c1nc(O)c2nnn(C3CCNCC3)c2n1,0.675686709,2691
CCc1ccc(-c2nccn2CC(=O)Nc2ccc(C)cc2F)nc1,1.513270884,879
CCc1nc(C)cn2nc(-c3cc(=O)n4cc(C5CCN(C)CC5)cc(C)c4n3)cc12,0.675686709,43
CCNC(=O)c1cc(N2CCC(N3CCCC3=O)CC2)ccn1,0.675686709,2893
COc1cccc(OCCCn2cncc2-c2cc3c(cc2OC)OCCCO3)c1,1.22172713,717
CN(CC1(CO)CCC1)C(=O)CCN1CCCCC1=O,0.675686709,2364
COc1ccc(-c2ccc(CN(CCN(C)C)Cc3ccncc3)cc2)cc1,1.50370899,1475
COc1ccc(NC(=O)c2snnc2C)c(OC)c1,1.534495703,825
CC(C)(C)n1cc(CNc2cccnc2)cn1,0.675686709,1392
CO[C@@H]1CC[C@@H](N(C)C(=O)COc2c(C)cccc2C)[C@H]1O,1.083395108,2504
CCCN1CCn2nc(-c3nc4cc(OC)ccc4[nH]3)cc2C1,0.675686709,1456
Cc1c(O)cccc1OCCN1CCOCC1,0.675686709,2776
CC(=O)N(c1ccc(C)cc1)c1nc(Cn2ccnc2)cs1,1.504362105,1080
Cc1cc(Nc2ccc3c(c2)oc(=O)n3C)nc(C2CC2)n1,1.37821615,339
CCc1nnc(NC(=O)Cc2cccc(F)c2)s1,0.870462432,256
O=c1c2cccn2c2ccccc2n1CCCN1CCC(c2ccc(Cl)cc2)CC1,2.262477194,1109
N#Cc1nc(-c2ccccc2)oc1NCc1ccccc1,2.293431064,2703
O=c1[nH]c2ccccc2n1C1CCN(CCc2ccncc2)CC1,1.482401889,1650
Cc1ccccc1COC1CN(C(=O)Cn2c(=O)[nH]c3ccccc32)C1,1.183298321,1351
Fc1cc(-c2ccncc2)ccc1CNc1ncccn1,1.386659455,2212
O=C(NCC1CCC1)c1ccc(-n2ccnc2)nn1,0.920384242,819
O=C(c1nccc2ccccc12)N1CCC(COc2ccccn2)CC1,1.624776971,2713
CN(Cc1nc2ccccc2n1C)c1ccnc(-c2ccccc2)n1,2.021040373,2717
Cc1nc(Cn2ncc3ccccc3c2=O)cs1,0.675686709,486
O=C(Nc1nc2c(s1)COc1ccccc1-2)c1cnc(Cl)c(Cl)c1,1.528543921,142
Cc1ccc2nc(C)c(-c3nc(C)nn3CCO)cc2c1,0.675686709,660
CNC(=O)CN1CCCN(C(=O)c2c(C)nn(-c3ccccc3)c2Cl)CC1,0.675686709,1390
Cc1nc2c(c(N(C)Cc3ccccc3)n1)CCN(Cc1ccccc1)C2,2.817525045,765
CC(C)Cc1nn(C)c(=O)c2c(SCCCO)n(Cc3cccc4ccccc34)cc12,2.436576064,2096
CC(C)C(=O)Nc1ncn(Cc2cccnc2)n1,0.675686709,540
O=C1NC2(CCC2)C(=O)N1Cc1ccon1,0.675686709,2963
CCN(C(=O)N1CCC(CC(=O)N2CCN(C)CC2)CC1)C(C)C,1.377615831,1433
O=c1cc(-c2cc(F)c(Cl)nc2Cl)[nH]c2c(-c3ccccc3)c(C(F)(F)F)nn12,0.675686709,2424
CC1CCC(N(Cc2nnc(C3CCC3)o2)C2CCC(O)CC2)CC1,2.362331652,2262
CN1CCC(n2ncc3[nH]c(-c4ccc5ccccc5c4)nc32)CC1,1.36890023,604
O=C(O)c1nc(-c2ccccc2)oc1-c1ccccc1,0.844725628,917
O=c1c(CO)cc2cc3c(cc2n1Cc1ccccn1)CCC3,1.100611753,2635
Cc1cc(C)nc(N2Cc3ccccc3C2=N)n1,1.391552567,1959
c1ccc(-c2ncc(CNc3ncccn3)s2)nc1,1.607111741,2446
CN(CCc1ccccn1)c1cnc2ccccc2n1,1.936086275,517
Cc1csc(N(C(=O)c2cc3c(C)nn(C)c3s2)C2CC2)n1,2.081761239,555
CC(C)(C)C(=O)N1CCC(NS(C)(=O)=O)CC1,0.675686709,959
c1nn(C2CCOCC2)cc1Nc1ncc2nnn(-c3ccc4cn[nH]c4c3)c2n1,1.985754205,1911
O=C(c1ccc(-n2cccn2)nc1)N1CCN(c2ccccc2O)CC1,0.764026608,195
CCc1sc(N)nc1-c1ccc(OC)cc1,2.266417514,2627
Cc1nn(C)c(C)c1C(=O)NCc1ccccc1,0.675686709,699
Cc1nonc1C(=O)Nc1cccnc1N(C)C,1.220918364,2931
Cc1cnn(Cc2nnc(-c3ccccc3)s2)c1,1.643383579,817
O=c1[nH]c(=O)n([C@H]2C[C@H](O)[C@@H](CO)O2)cc1C(F)(F)F,1.621819973,2844
Cc1cc(OCc2ccnc(Cl)c2)nnc1C,0.675686709,3021
Cn1ccc(CSc2n[nH]c(-c3cc(F)cc(F)c3)n2)n1,1.111464152,2489
Nc1ccccc1-c1nc(C2CC2)no1,2.507337646,2958
CN1CCC(Cc2cccc(-c3nccs3)n2)C1,1.633205779,2090
CCn1c(COC(=O)c2ccc(C)s2)nc2cc(S(=O)(=O)N3CCCCC3)ccc21,2.547455942,1707
CC(C)c1nnc(CN2CCN(c3nccs3)CC2)o1,0.675686709,622
Cc1nc2c(cnn2C(C)C)c(C)c1CCC(=O)O,0.675686709,1690
CCOc1ccccc1CNCCc1c[nH]c2ccccc12,2.104196802,1106
Brc1cnc(N2CCCN(c3ccccc3)CC2)nc1,2.081606511,2740
CC(C)c1noc2nc(C3CC3)cc(C(=O)N3CCN(C)C(=O)C3)c12,0.888235673,707
O=C1Oc2nc3cc4c(cc3cc2CN1CCN1CCOCC1)OCO4,0.71432976,491
Cc1nccc(-c2cccc(NCC(=O)NCC(=O)N3CCCC3)c2)n1,0.675686709,689
CCOc1cc(N2CCOC3(CCCC3)C2)ncn1,1.572999317,2184
Cc1ccc(CNC/C=C/c2ccccc2)cn1,1.454646716,331
Cc1nnc2ncc(-c3cccc(-c4ccnn4C)c3)cn12,0.675686709,2059
Cc1cc(C)n(-c2ccc(CNC(=O)C3CCC3)cn2)n1,0.987934265,754
Fc1ccc2[nH]c(CO[C@H]3CN(Cc4ccccc4)C[C@H]3F)nc2c1,1.94888222,523
CN(C(=O)CSC(C)(C)C)c1ccccc1C#N,1.674833595,2520
c1ccc(Cc2n[nH]c(CSc3ccccc3)n2)cc1,1.950433012,1344
CN(Cc1ccc(N)nc1)c1ncccn1,0.675686709,1482
CN(C(=O)c1cc(N2CCNC2=O)ccc1F)C1CCNC1,0.675686709,3060
Fc1cccc2c1CN(Cc1c[nH]nc1-c1cccnc1)CC2,1.968226032,3023
Cc1cc(NCc2ccnc(N3CCCC3)c2)c2ccccc2n1,1.375864714,1300
CSCc1csc(NC(C)=O)n1,1.283210741,1040
c1ccn2cc(CSc3ccc(-n4cccn4)nn3)nc2c1,1.269723036,2673
Cc1cc(NC(=O)c2c(F)cccc2Cl)no1,0.675686709,2918
Fc1ccc(CN2CCCN(c3ccc4nnnn4n3)CC2)cc1,1.504457269,1955
Cc1nc(N(C)C)nc(C)c1NC(=O)C1CCCCC1,0.796088429,1046
COc1cc2nn(CCC(C)(C)O)cc2cc1NC(=O)c1ccn(C(F)F)n1,1.271562825,2072
Oc1cc(F)ccc1-c1nc(-c2ccncc2)no1,1.632771005,3038
CCc1c(C(=O)NCCc2ccc(N3CCCCC3)cc2)[nH]c2ccc(Cl)cc12,1.607186857,2063
CC(C)(C(=O)c1ccccc1)/[N+]([O-])=C/c1ccc(F)cc1,0.882809041,2147
O=S(=O)(c1cccnc1)N1CCC2(Cc3ccccc3C2)C1,1.960090068,2235
Cc1ccc(C(=O)N(C)Cc2c(C)noc2C)cn1,0.675686709,1379
CN(C)C(=O)c1sc2nc(C3(C)CCN(c4ncccn4)CC3)ccc2c1N,1.505651841,526
O=C(COCc1nc2ccccc2s1)N1CCC(n2c(=O)[nH]c3ccccc32)CC1,1.8360328,3008
Cc1cc(C(=O)Nc2ncccc2C)c2ccccc2n1,1.137164145,1648
CC1CCC(CNC2(CCO)CCOCC2)CC1,0.675686709,2199
Cn1ncc2c1CCc1sc(NC(=O)c3cccnc3)nc1-2,1.221153322,1408
O=C(NC12CCCC1NCC2)c1ccc(-c2cn[nH]c2)cc1,0.675686709,3074
CCOC(=O)N1CCN(C(=O)c2ccc3c(c2)OCO3)CC1,0.675686709,322
CC(c1ccccc1)N1CC(C(=O)N2CCC(n3c(=O)[nH]c4ccccc43)CC2)CC1=O,1.506816098,1800
Cc1ccc(C)c(-n2c(S)nnc2-c2ccc(O)cc2)c1,0.740204736,439
O=C(c1ccncc1)N1CCC(c2cnccn2)CC1,0.675686709,1610
CC(C)NC(=O)c1cc(-c2ccccc2)n(-c2ccccn2)n1,0.909181476,736
CN(C)C(=O)C(C)(C)NC(=O)OC(C)(C)C,0.675686709,2304
Cc1cccc(C)c1CNC1(CCO)CCOCC1,0.675686709,2619
Fc1ccccc1-c1noc(-c2ccc(NCCc3cnccn3)nc2)n1,1.007064656,1401
NC1CCCC1C(=O)N1CCC(c2c[nH]c3ncccc23)CC1,0.675686709,3069
COc1cccc(NC(=O)[C@H]2CCCN(S(=O)(=O)c3ccc(C)cc3)C2)c1,1.580411726,876
Cc1nc(N(C)C)cc(C2(C)CCNCC2)n1,0.675686709,1215
Cc1ccc(C(=O)N2CCN(C(=O)NCC(=O)N3CCCC3)CC2)cc1F,0.675686709,200
Cc1ccc(OCCCC(=O)N2CCC(n3c(=O)[nH]c4ccccc43)CC2)cc1,2.088741906,2867
CCn1nccc1CNc1nnc(-c2ccc(OC)cc2)o1,0.821120324,742
O=C1CCC(=O)N1Cc1nc(C23CC4CC(CC(C4)C2)C3)cs1,2.019872011,141
CN1[C@H]2CC[C@@H]1C[C@@H](OC(c1ccccc1)c1ccccc1)C2,0.993700695,61
CC(C)n1cnnc1SCOCc1ccccc1,0.675686709,1885
O=C(c1cccc(Nc2ncccn2)c1)N1CCOCC(Cc2cccc3ccncc23)C1,2.448098501,2145
c1ccc2c(N3CCn4c(nnc4C4CC4)C3)ncnc2c1,0.675686709,668
O=C(Cc1cccc2ccccc12)NCc1nnc2n1-c1ccccc1CC2,2.378554146,427
C#CCNC(=O)c1ccc2c(c1)OCO2,1.145755624,1585
Cc1cnccc1-c1cnc(N(C)C)nc1-c1ccco1,2.145867381,2243
COC(=O)c1c(C)[nH]c(C(=O)N(C)Cc2ccc(OC)c(F)c2)c1C,1.740560051,201
O[C@@H]1C[C@@H](c2nc(-c3ccccc3)no2)N(Cc2ccccc2)C1,1.733935179,226
COCCN1CCOc2nc3c(C)cccc3cc2C1,1.168556407,2385
O=C(CSc1ccc2c(c1)OCCO2)NC1CCCC1,1.923197374,2461
CC(=O)Nc1ccc(C(=O)N2CCc3ncncc3C2)cc1,0.675686709,893
C=CC(=O)N1CCC[C@@H](n2nc(-c3ccc(Oc4ccccc4)cc3)c3c(N)ncnc32)C1,2.7565,8
CCCS(=O)(=O)NC1CCN(Cc2ccc(C)c(OC)c2)CC1,1.216746334,2155
Cc1ccc(CN(C)Cc2c(C)noc2C)o1,1.441396603,1668
O=C(CN1CCCN(c2ccc(C(F)(F)F)cn2)CC1)Nc1ccccc1Cl,2.360464659,1155
CCC(=O)N1CCCc2cc(C(O)CN3CCN(c4ccc(OC)cc4)CC3)ccc21,2.223900713,1386
Cc1cccc(OC2CCN(CC(N)=O)CC2)c1,0.675686709,508
O=C(CSc1nccn1C1CC1)Nc1c(Cl)cc(Cl)cc1C(=O)O,1.618654639,186
Cc1noc([C@@H]2C[C@H](NC(=O)c3ccc(F)cc3)CN2C)n1,0.837714668,732
CCOCC(=O)NCc1cc(C2CC2)n(C2CCCC2)n1,1.340741475,481
Cc1ccnc2[nH]c(CSCc3ccccc3)nc12,1.926254961,2999
Cc1ccc2nc(CN(C)Cc3cccc(Cl)c3Cl)cc(=O)n2c1,2.801293236,2252
CCN(C)S(=O)(=O)N(C)Cc1cnc2ccccc2c1,1.179925032,2501
Cc1cccc(NC(=O)C(=O)c2c(C)nn(C)c2C)n1,1.286748297,2848
Cc1cc(CN2CCN(c3ncccn3)CC2)on1,0.675686709,1159
CO[C@H]1[C@H](C2(C)O[C@@H]2CC=C(C)C)[C@]2(CC[C@H]1OC(=O)/C=C/c1ccc(OCCN(C)C)cc1)CO2,2.321213048,2714
Cc1noc(C)c1-c1cc(-c2ccccc2Cl)nc(C2CC2)n1,1.338536173,2084
COc1cc2cc3c(nc2cc1OC)OCCN(C1CCCCC1)C3,1.520588327,2228
CC(C)N(C)S(=O)(=O)NCCCc1nc2cc(Cl)ccc2[nH]1,2.12602745,2179
O=S(=O)(c1cn[nH]c1)N1CCCC(c2cccc(-c3cccc(Cl)c3)n2)C1,1.721192109,828
CCCN(CCC1=CCCCC1)C(=O)c1cc(C(F)F)n[nH]1,1.819023787,2031
NC(=O)Cn1cc(-c2ccc(F)cc2)cn1,0.675686709,296
CC(C)(C)OC(=O)NCc1ccc(C(=N)NC(=O)OCc2ccccc2)cc1,1.9259718,1429
Cc1ccccc1CS(=O)(=O)c1ncc(Cl)c(C(=O)Nc2sc3c(c2C#N)CCCC3)n1,2.754670155,2685
CCN(Cc1ccccc1)C(=O)c1ccc(O)cc1O,0.675686709,882
COc1ccc(-c2ccc(CN(CCN3CCOCC3)Cc3cccnc3)cc2)cc1,2.649960532,1036
CN(C)C(=O)COC(=O)Cc1ccc(OC(=O)c2ccc(NC(=N)N)cc2)cc1,2.008306285,1588
CC(C)(C)c1ccc(-c2nc3n(c(=O)c2C#N)CCS3)cc1,0.932980822,29
CC1CCC(O)(CSc2nncn2C(C)C)CC1,0.807196661,2099
CCCNC(=O)CSc1nc2cc(C)ccc2[nH]1,2.027512692,2122
CC(C)(C)C(=O)N1CCC(CN(CC(N)=O)C2CCCC2)CC1,1.47444938,2328
Cc1cc(Nc2ccccn2)cc(C2CCCN(CC(=O)Nc3ncc(C)s3)C2)n1,1.775464809,1464
O=c1n(Cc2ccccn2)nc2n1-c1cc(Cl)ccc1C1=NCCN12,0.675686709,2827
CC1CCN(CCNC(=O)c2ccncc2)CC1,0.675686709,212
O=C1N=C2C=CC=CN2C12Cc1ccccc1C2,0.675686709,1007
CN(C)CCN(Cc1ccccc1)Cc1ccccc1O,2.518487618,1245
Oc1ccc(-c2noc(-c3cccnc3)n2)cc1,1.399206301,1810
COc1cccc(OCCCn2cncc2-c2cc3c(cc2C)n(C)c(=O)n3C)c1,1.584059705,199
COc1cccc(OC)c1-c1ccc(OCCN2CCCC2)cc1,0.675686709,2321
O=C(NCCN1CCC(c2ccccc2)CC1)c1ccc2ncsc2c1,1.182072104,713
N#Cc1cccc(-c2ccc(=O)n3c2[C@@H]2C[C@@H](CN(Cc4ccc(F)cc4)C2)C3)c1,2.338143609,1530
O=C(NCCc1ccc(F)cc1)n1ccnc1,1.598757687,3028
N#Cc1cccc(CN2CCN(CCO)CC2)c1,0.798097932,1643
COc1ccccc1/C=C/CN1C[C@H]2CCCN2C[C@@H]1C,1.226161523,2102
Nc1ncnc2c1c(-c1ccc(Oc3ccccc3)cc1)nn2[C@@H]1CCCNC1,1.543708051,45
Nc1nccc2c1ncn2[C@H]1C=C(CO)[C@@H](O)[C@H]1O,0.675686709,2757
CSc1ccc(-c2ccc3n(c2=O)C[C@H]2C[C@@H]3CN(C(=O)c3ccncc3)C2)cc1,1.732482218,1035
O=C(O)CNc1nc(-c2ccccc2)nc2ccccc12,0.675686709,815
COCc1ccccc1COC(=O)c1ccc(C)nc1,2.647509132,2533
Cc1nn(CCNS(=O)(=O)N2CCOCC2)c(C)c1C,0.818555779,2325
Cc1cc(Oc2cnccn2)ccc1N,0.675686709,1731
CC(C)c1nc2c(n1C)CCN(C(=O)c1cccc(C(F)(F)F)c1F)C2,1.51506541,616
CN(C)C(=O)C1(Cc2ccccc2-c2ccccc2)CCN(C(=O)c2cnn(C)c2)CC1,2.666523596,123
CCN1CCC(Oc2ncnc3c2c(C)c(C)n3C2CCCCC2)CC1,1.500785173,2983
Cc1ncc(C(=O)Nc2ncnc3oc(C)c(C)c23)s1,1.420137355,1555
COc1ccc(CN2CCN(C(=O)C3CCN(C(=O)C4CC4)CC3)CC2)cc1,0.675686709,2370
CN(C)c1nccc(N2CCN(CCCCCF)CC2)n1,1.510477984,1938
CC(=O)N1CCC(Cn2ccnc2-c2cc3ccccc3s2)CC1,1.66738757,1398
CCN1CCC(n2cc(CNc3cc(Cl)c4ncc(C#N)c(Nc5ccc(F)c(Cl)c5)c4c3)nn2)CC1,2.15518416,1223
CC(C)(C=C(C#N)C(=O)N1CCC[C@@H](n2nc(-c3ccc(Oc4ccccc4)cc3F)c3c(N)ncnc32)C1)N1CCN(C2COC2)CC1,2.728516916,34
Cc1cc(C)n2ncc(C(=O)Nc3cccc(C(=O)O)c3)c2n1,0.675686709,347
CCC(C)(C)N1CCN(C(=O)NCCc2cc(C)no2)CC1,0.675686709,2411
O=C(Nc1ccn(CC(F)F)n1)NC1CCN(C2CCCC2)CC1,0.675686709,2046
Cc1ccc([C@@H]2N[C@@H](Cc3ccccc3)C(=O)N2C)o1,0.675686709,528
CC(C)n1ccc(C(=O)N2CCS(=O)(=O)C(C)(C)C2)n1,0.675686709,700
COCc1noc(CNC(=O)N(C)[C@@H](C)c2ccccc2)n1,0.675686709,2372
CN(CCOCCOc1ccccc1-c1ccccc1)Cc1ccccc1.O=C(O)C(=O)O,2.334294883,1247
Nc1nccc2ccc(-c3cccc(F)c3)cc12,2.31936635,1781
O=C(Cc1n[nH]c2ccccc12)N1CCCO1,0.675686709,2163
O=C(NC1CCCCC1)C1CCN(c2ccncc2Cl)CC1,1.34964657,1305
COc1cc2cc(N)c(C3CCN(C(=O)C(C)(C)C)CC3)nc2cc1OC,0.847696021,963
COc1ccc(CC(=O)Nc2ccc(F)nc2)cc1,1.217720768,2182
CN(CCc1ccccc1)C(=O)CC#N,0.675686709,1483
Cc1cc(C)c2c(c1)CCCN2C(=O)c1ccc(-c2nnc(C)o2)cc1,2.174365132,1195
C=CCNC1=C2C[C@@H](C)C[C@@H](OC)[C@@H](O)[C@@H](C)/C=C(\C)[C@@H](OC(N)=O)[C@@H](OC)/C=C\C=C(/C)C(=O)NC(=CC1=O)C2=O,2.688916129,2832
C/N=C(\NC#N)NCCSCc1nc[nH]c1C,0.675686709,1720
CN1CCC(=C2c3ccccc3CCc3sccc32)CC1,1.179810223,2475
CS(=O)(=O)Cc1ccn(-c2ccccc2)n1,0.675686709,1259
O=C(Nc1cncc2ccccc12)c1ncccn1,1.575441879,2376
O=S(=O)(Nc1ccc(C(O)(C(F)(F)F)C(F)(F)F)cc1)c1ccccc1,0.881384657,2884
O=C(CCCc1nc2ccccc2[nH]1)N1CCCC1,0.675686709,1210
Cn1cc(-c2cn3nccc3c(-c3cnn([C@]4(CC#N)C[C@@H](C#N)C4)c3)n2)cn1,0.675686709,26
O=C(CCc1ccccc1)N1CCC(c2cccc(Cc3ccc(F)cc3)n2)CC1,3.000683042,461
CC#CC(=O)N1CC[C@@H](n2c(=O)n(-c3ccc(Oc4ccccc4)cc3)c3c(N)ncnc32)C1,1.329092647,31
Cc1c[nH]c(=O)n1-c1ccc(C(=O)Nc2ccc3ccccc3n2)cc1,0.948364056,164
Cc1cc(Nc2cnccn2)cc(C2CCCN(CC(=O)N3CCCC3)C2)n1,0.734719842,121
COc1cc2c(cc1OC)CN(C(=O)C1CCCN(C(C)=O)C1)CC2,0.675686709,1406
O=C(Nc1nc2cccc(-c3ccc(CN4CCS(=O)(=O)CC4)cc3)n2n1)C1CC1,0.675686709,81
Cc1nc2ccccc2n1Cc1ccc(C(=O)O)cc1,0.675686709,1255
COc1ccc(C2(NCc3ccc(N4CCCC4=O)cc3)CC2)cc1,1.125708926,248
O=C(Nc1ccccc1-c1cn2c(CN3CCNCC3)csc2n1)c1cnc2ccccc2n1,0.979548375,1659
Cc1ncsc1-c1cncc(CC2CCCN(C)C2)n1,1.504946355,2028
CSC1(CNc2cc(C)nc(C)n2)CCOCC1,0.675686709,2313
COc1cc2c(cc1OC)CN(CN1C(=O)c3cccc4cccc1c34)CC2,2.118400319,1682
COc1cc2c(cc1NC(C)=O)oc1ccccc12,2.067691896,1334
Cc1ccc(NC(=O)[C@H]2COc3ccccc3O2)nc1,2.272252482,1665
CN(Cc1ccc(CO)cc1)Cc1cc(F)c(F)c(F)c1,1.732361589,2431
COc1ccc2ccccc2c1CNC(=O)c1cnc(C2CC2)nc1,1.52748812,1034
CC(=O)N1CCc2ccc(N(C(=O)/C=C/c3cccc(C#N)c3)C3CCN(CCC4CCCC4)CC3)cc21,2.273635458,1091
